# Omega OM-92b Logger 
Time Zone UTC + -4 hours

# Configuration :
DeviceID,15531
LoggingStart,Button Press
LoggingStartTime,05.31 13:38:00
LoggingInterval,1 hour
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,NA
TemperatureAlarmThresholdLow,NA
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,NA
HumidityAlarmThresholdLow,NA
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,719,2021-05-23,13:00:00,,2021-05-23 13:00:00,21.4965,62.7024,14.0847
,,720,2021-05-23,14:00:00,,2021-05-23 14:00:00,21.3523,59.7635,13.2105
,,721,2021-05-23,15:00:00,,2021-05-23 15:00:00,21.4645,57.8622,12.8208
,,722,2021-05-23,16:00:00,,2021-05-23 16:00:00,21.6194,55.2163,12.2515
,,723,2021-05-23,17:00:00,,2021-05-23 17:00:00,21.6194,52.4361,11.4679
,,724,2021-05-23,18:00:00,,2021-05-23 18:00:00,21.5072,50.0099,10.6504
,,725,2021-05-23,19:00:00,,2021-05-23 19:00:00,21.3096,46.3874,9.34557
,,726,2021-05-23,20:00:00,,2021-05-23 20:00:00,21.0159,44.4099,8.43298
,,727,2021-05-23,21:00:00,,2021-05-23 21:00:00,20.7061,44.1901,8.07898
,,728,2021-05-23,22:00:00,,2021-05-23 22:00:00,21.9879,41.8189,8.42385
,,729,2021-05-23,23:00:00,,2021-05-23 23:00:00,21.8597,40.8148,7.95055
,,730,2021-05-24,00:00:00,,2021-05-24 00:00:00,21.8009,44.9989,9.34068
,,731,2021-05-24,01:00:00,,2021-05-24 01:00:00,21.5339,45.8473,9.37569
,,732,2021-05-24,02:00:00,,2021-05-24 02:00:00,21.3684,41.2512,7.66537
,,733,2021-05-24,03:00:00,,2021-05-24 03:00:00,21.4378,37.2534,6.24017
,,734,2021-05-24,04:00:00,,2021-05-24 04:00:00,21.4111,35.6756,5.59036
,,735,2021-05-24,05:00:00,,2021-05-24 05:00:00,21.3684,34.5464,5.08945
,,736,2021-05-24,06:00:00,,2021-05-24 06:00:00,21.3256,34.0368,4.83845
,,737,2021-05-24,07:00:00,,2021-05-24 07:00:00,21.3416,34.2321,4.93465
,,738,2021-05-24,08:00:00,,2021-05-24 08:00:00,21.4111,34.2077,4.98548
,,739,2021-05-24,09:00:00,,2021-05-24 09:00:00,21.3523,34.4427,5.03212
,,740,2021-05-24,10:00:00,,2021-05-24 10:00:00,21.5072,34.7326,5.28907
,,741,2021-05-24,11:00:00,,2021-05-24 11:00:00,22.0306,34.5434,5.67129
,,742,2021-05-24,12:00:00,,2021-05-24 12:00:00,22.351,33.8903,5.67743
,,743,2021-05-24,13:00:00,,2021-05-24 13:00:00,22.3938,34.1894,5.84194
,,744,2021-05-24,14:00:00,,2021-05-24 14:00:00,21.7315,35.9747,5.99439
,,745,2021-05-24,15:00:00,,2021-05-24 15:00:00,21.2989,36.0876,5.6569
,,746,2021-05-24,16:00:00,,2021-05-24 16:00:00,21.1975,36.228,5.62311
,,747,2021-05-24,17:00:00,,2021-05-24 17:00:00,21.2135,35.8801,5.49807
,,748,2021-05-24,18:00:00,,2021-05-24 18:00:00,21.1814,34.876,5.0612
,,749,2021-05-24,19:00:00,,2021-05-24 19:00:00,21.0319,35.0896,5.01704
,,750,2021-05-24,20:00:00,,2021-05-24 20:00:00,20.7328,35.3948,4.87731
,,751,2021-05-24,21:00:00,,2021-05-24 21:00:00,21.7315,33.9422,5.15522
,,752,2021-05-24,22:00:00,,2021-05-24 22:00:00,21.7208,34.1039,5.21422
,,753,2021-05-24,23:00:00,,2021-05-24 23:00:00,21.5499,36.8231,6.17124
,,754,2021-05-25,00:00:00,,2021-05-25 00:00:00,21.4378,35.8129,5.66943
,,755,2021-05-25,01:00:00,,2021-05-25 01:00:00,21.3416,34.3023,4.96406
,,756,2021-05-25,02:00:00,,2021-05-25 02:00:00,21.2829,34.3389,4.92768
,,757,2021-05-25,03:00:00,,2021-05-25 03:00:00,21.3523,35.3094,5.38967
,,758,2021-05-25,04:00:00,,2021-05-25 04:00:00,21.3096,36.7437,5.92681
,,759,2021-05-25,05:00:00,,2021-05-25 05:00:00,21.2402,38.4314,6.51641
,,760,2021-05-25,06:00:00,,2021-05-25 06:00:00,21.1707,42.8107,8.0326
,,761,2021-05-25,07:00:00,,2021-05-25 07:00:00,21.3256,46.4057,9.36604
,,762,2021-05-25,08:00:00,,2021-05-25 08:00:00,21.4805,48.0995,10.0421
,,763,2021-05-25,09:00:00,,2021-05-25 09:00:00,20.7221,50.4524,10.06
,,764,2021-05-25,10:00:00,,2021-05-25 10:00:00,20.7488,51.136,10.2861
,,765,2021-05-25,11:00:00,,2021-05-25 11:00:00,20.4658,53.8949,10.8131
,,766,2021-05-25,12:00:00,,2021-05-25 12:00:00,20.4391,55.5612,11.2471
,,767,2021-05-25,13:00:00,,2021-05-25 13:00:00,20.4391,57.0932,11.6584
,,768,2021-05-25,14:00:00,,2021-05-25 14:00:00,20.3696,58.1613,11.8744
,,769,2021-05-25,15:00:00,,2021-05-25 15:00:00,20.5352,55.0668,11.2017
,,770,2021-05-25,16:00:00,,2021-05-25 16:00:00,20.5512,53.904,10.8949
,,771,2021-05-25,17:00:00,,2021-05-25 17:00:00,20.6046,53.492,10.829
,,772,2021-05-25,18:00:00,,2021-05-25 18:00:00,20.594,53.7575,10.8936
,,773,2021-05-25,19:00:00,,2021-05-25 19:00:00,20.6634,53.0465,10.7576
,,774,2021-05-25,20:00:00,,2021-05-25 20:00:00,20.6046,53.2143,10.7507
,,775,2021-05-25,21:00:00,,2021-05-25 21:00:00,20.5512,53.6599,10.8266
,,776,2021-05-25,22:00:00,,2021-05-25 22:00:00,20.4391,53.8186,10.767
,,777,2021-05-25,23:00:00,,2021-05-25 23:00:00,20.4498,53.785,10.7675
,,778,2021-05-26,00:00:00,,2021-05-26 00:00:00,20.3696,54.1482,10.7944
,,779,2021-05-26,01:00:00,,2021-05-26 01:00:00,20.3696,53.8491,10.7111
,,780,2021-05-26,02:00:00,,2021-05-26 02:00:00,20.3002,53.9406,10.6722
,,781,2021-05-26,03:00:00,,2021-05-26 03:00:00,20.2575,54.0352,10.6588
,,782,2021-05-26,04:00:00,,2021-05-26 04:00:00,20.2148,54.1085,10.6395
,,783,2021-05-26,05:00:00,,2021-05-26 05:00:00,20.1293,54.609,10.6985
,,784,2021-05-26,06:00:00,,2021-05-26 06:00:00,20.1293,54.4961,10.6674
,,785,2021-05-26,07:00:00,,2021-05-26 07:00:00,20.1293,55.2132,10.864
,,786,2021-05-26,08:00:00,,2021-05-26 08:00:00,20.0759,56.7605,11.2308
,,787,2021-05-26,09:00:00,,2021-05-26 09:00:00,20.1026,58.8846,11.8115
,,788,2021-05-26,10:00:00,,2021-05-26 10:00:00,19.8196,59.8825,11.8005
,,789,2021-05-26,11:00:00,,2021-05-26 11:00:00,19.7501,60.7187,11.9456
,,790,2021-05-26,12:00:00,,2021-05-26 12:00:00,19.6807,61.445,12.0607
,,791,2021-05-26,13:00:00,,2021-05-26 13:00:00,19.6914,61.268,12.027
,,792,2021-05-26,14:00:00,,2021-05-26 14:00:00,19.6647,60.8988,11.9101
,,793,2021-05-26,15:00:00,,2021-05-26 15:00:00,19.5953,60.5844,11.7662
,,794,2021-05-26,16:00:00,,2021-05-26 16:00:00,19.5792,60.383,11.7007
,,795,2021-05-26,17:00:00,,2021-05-26 17:00:00,19.5098,60.2853,11.6108
,,796,2021-05-26,18:00:00,,2021-05-26 18:00:00,19.4244,60.0656,11.4752
,,797,2021-05-26,19:00:00,,2021-05-26 19:00:00,19.3122,59.794,11.3013
,,798,2021-05-26,20:00:00,,2021-05-26 20:00:00,19.1039,58.8663,10.87
,,799,2021-05-26,21:00:00,,2021-05-26 21:00:00,18.9918,58.5885,10.6936
,,800,2021-05-26,22:00:00,,2021-05-26 22:00:00,18.7514,57.5021,10.1878
,,801,2021-05-26,23:00:00,,2021-05-26 23:00:00,18.6126,56.2661,9.73333
,,802,2021-05-27,00:00:00,,2021-05-27 00:00:00,18.4844,54.5083,9.1416
,,803,2021-05-27,01:00:00,,2021-05-27 01:00:00,18.2013,52.1004,8.21082
,,804,2021-05-27,02:00:00,,2021-05-27 02:00:00,17.977,49.8512,7.35574
,,805,2021-05-27,03:00:00,,2021-05-27 03:00:00,17.8382,48.838,6.92807
,,806,2021-05-27,04:00:00,,2021-05-27 04:00:00,17.71,48.5847,6.73463
,,807,2021-05-27,05:00:00,,2021-05-27 05:00:00,17.5711,48.5237,6.58892
,,808,2021-05-27,06:00:00,,2021-05-27 06:00:00,17.459,48.4535,6.46498
,,809,2021-05-27,07:00:00,,2021-05-27 07:00:00,17.4163,48.6366,6.4806
,,810,2021-05-27,08:00:00,,2021-05-27 08:00:00,17.6833,48.2582,6.61196
,,811,2021-05-27,09:00:00,,2021-05-27 09:00:00,19.0719,45.478,7.01567
,,812,2021-05-27,10:00:00,,2021-05-27 10:00:00,19.7341,43.8331,7.07913
,,813,2021-05-27,11:00:00,,2021-05-27 11:00:00,20.1987,42.5879,7.07848
,,814,2021-05-27,12:00:00,,2021-05-27 12:00:00,20.4124,41.5564,6.91321
,,815,2021-05-27,13:00:00,,2021-05-27 13:00:00,20.4658,41.0742,6.79111
,,816,2021-05-27,14:00:00,,2021-05-27 14:00:00,20.4925,39.9298,6.40397
,,817,2021-05-27,15:00:00,,2021-05-27 15:00:00,19.4991,40.1129,5.5798
,,818,2021-05-27,16:00:00,,2021-05-27 16:00:00,18.8048,41.413,5.4159
,,819,2021-05-27,17:00:00,,2021-05-27 17:00:00,18.4577,40.9186,4.93081
,,820,2021-05-27,18:00:00,,2021-05-27 18:00:00,18.2013,37.7783,3.56145
,,821,2021-05-27,19:00:00,,2021-05-27 19:00:00,17.977,36.2554,2.77977
,,822,2021-05-27,20:00:00,,2021-05-27 20:00:00,17.9503,36.9574,3.02683
,,823,2021-05-27,21:00:00,,2021-05-27 21:00:00,18.0358,37.7203,3.39214
,,824,2021-05-27,22:00:00,,2021-05-27 22:00:00,17.71,38.1689,3.2692
,,825,2021-05-27,23:00:00,,2021-05-27 23:00:00,17.6833,38.0285,3.1932
,,826,2021-05-28,00:00:00,,2021-05-28 00:00:00,17.6139,37.9461,3.10059
,,827,2021-05-28,01:00:00,,2021-05-28 01:00:00,17.4964,38.4405,3.17888
,,828,2021-05-28,02:00:00,,2021-05-28 02:00:00,17.4163,38.7121,3.20696
,,829,2021-05-28,03:00:00,,2021-05-28 03:00:00,17.3148,38.3337,2.97738
,,830,2021-05-28,04:00:00,,2021-05-28 04:00:00,17.4269,37.2686,2.6797
,,831,2021-05-28,05:00:00,,2021-05-28 05:00:00,17.2454,36.2097,2.11299
,,832,2021-05-28,06:00:00,,2021-05-28 06:00:00,17.0638,35.758,1.77614
,,833,2021-05-28,07:00:00,,2021-05-28 07:00:00,17.0104,35.6695,1.69418
,,834,2021-05-28,08:00:00,,2021-05-28 08:00:00,16.9783,37.4945,2.36532
,,835,2021-05-28,09:00:00,,2021-05-28 09:00:00,16.8822,39.1394,2.8844
,,836,2021-05-28,10:00:00,,2021-05-28 10:00:00,16.8288,39.9573,3.12882
,,837,2021-05-28,11:00:00,,2021-05-28 11:00:00,16.7273,40.238,3.13678
,,838,2021-05-28,12:00:00,,2021-05-28 12:00:00,16.6258,40.3326,3.07885
,,839,2021-05-28,13:00:00,,2021-05-28 13:00:00,16.5564,40.8545,3.19832
,,840,2021-05-28,14:00:00,,2021-05-28 14:00:00,16.5137,41.709,3.45314
,,841,2021-05-28,15:00:00,,2021-05-28 15:00:00,16.5137,42.594,3.75132
,,842,2021-05-28,16:00:00,,2021-05-28 16:00:00,16.4336,43.2837,3.90736
,,843,2021-05-28,17:00:00,,2021-05-28 17:00:00,16.4336,44.0345,4.15242
,,844,2021-05-28,18:00:00,,2021-05-28 18:00:00,16.3588,44.6204,4.27316
,,845,2021-05-28,19:00:00,,2021-05-28 19:00:00,16.3214,43.7598,3.96148
,,846,2021-05-28,20:00:00,,2021-05-28 20:00:00,16.22,43.0274,3.62945
,,847,2021-05-28,21:00:00,,2021-05-28 21:00:00,16.1345,43.1373,3.5883
,,848,2021-05-28,22:00:00,,2021-05-28 22:00:00,16.0063,43.5218,3.5982
,,849,2021-05-28,23:00:00,,2021-05-28 23:00:00,16.77,41.883,3.74349
,,850,2021-05-29,00:00:00,,2021-05-29 00:00:00,16.8982,40.0275,3.21596
,,851,2021-05-29,01:00:00,,2021-05-29 01:00:00,16.9409,38.1506,2.5761
,,852,2021-05-29,02:00:00,,2021-05-29 02:00:00,16.9409,36.7773,2.06087
,,853,2021-05-29,03:00:00,,2021-05-29 03:00:00,16.9249,35.7214,1.63881
,,854,2021-05-29,04:00:00,,2021-05-29 04:00:00,16.9089,35.0713,1.36824
,,855,2021-05-29,05:00:00,,2021-05-29 05:00:00,16.9409,34.5678,1.19501
,,856,2021-05-29,06:00:00,,2021-05-29 06:00:00,16.8982,34.1833,1.00168
,,857,2021-05-29,07:00:00,,2021-05-29 07:00:00,16.9409,33.9727,0.953431
,,858,2021-05-29,08:00:00,,2021-05-29 08:00:00,16.1238,35.7549,0.942071
,,859,2021-05-29,09:00:00,,2021-05-29 09:00:00,16.1078,36.3775,1.16797
,,860,2021-05-29,10:00:00,,2021-05-29 10:00:00,16.0811,36.6918,1.26407
,,861,2021-05-29,11:00:00,,2021-05-29 11:00:00,16.236,35.8862,1.09243
,,862,2021-05-29,12:00:00,,2021-05-29 12:00:00,16.3214,35.5718,1.04576
,,863,2021-05-29,13:00:00,,2021-05-29 13:00:00,16.1933,35.4314,0.877303
,,864,2021-05-29,14:00:00,,2021-05-29 14:00:00,16.2093,35.3124,0.844757
,,865,2021-05-29,15:00:00,,2021-05-29 15:00:00,16.4176,40.1923,2.84251
,,866,2021-05-29,16:00:00,,2021-05-29 16:00:00,15.9369,38.0652,1.6484
,,867,2021-05-29,17:00:00,,2021-05-29 17:00:00,15.8248,38.0011,1.52475
,,868,2021-05-29,18:00:00,,2021-05-29 18:00:00,15.7286,38.23,1.52277
,,869,2021-05-29,19:00:00,,2021-05-29 19:00:00,16.6953,38.5412,2.50011
,,870,2021-05-29,20:00:00,,2021-05-29 20:00:00,16.9089,38.7091,2.75229
,,871,2021-05-29,21:00:00,,2021-05-29 21:00:00,17.0211,37.5616,2.42854
,,872,2021-05-29,22:00:00,,2021-05-29 22:00:00,17.0798,36.9512,2.25054
,,873,2021-05-29,23:00:00,,2021-05-29 23:00:00,17.1492,37.232,2.4187
,,874,2021-05-30,00:00:00,,2021-05-30 00:00:00,17.1599,36.5728,2.17719
,,875,2021-05-30,01:00:00,,2021-05-30 01:00:00,17.2026,35.9136,1.96
,,876,2021-05-30,02:00:00,,2021-05-30 02:00:00,17.2347,35.9045,1.98483
,,877,2021-05-30,03:00:00,,2021-05-30 03:00:00,17.2187,35.8373,1.9444
,,878,2021-05-30,04:00:00,,2021-05-30 04:00:00,17.2454,35.9167,1.99906
,,879,2021-05-30,05:00:00,,2021-05-30 05:00:00,17.2721,36.1975,2.13194
,,880,2021-05-30,06:00:00,,2021-05-30 06:00:00,17.2881,36.3195,2.19341
,,881,2021-05-30,07:00:00,,2021-05-30 07:00:00,17.3575,36.4294,2.29746
,,882,2021-05-30,08:00:00,,2021-05-30 08:00:00,16.471,39.3103,2.57758
,,883,2021-05-30,09:00:00,,2021-05-30 09:00:00,16.6579,39.4507,2.7953
,,884,2021-05-30,10:00:00,,2021-05-30 10:00:00,16.9516,40.2441,3.34038
,,885,2021-05-30,11:00:00,,2021-05-30 11:00:00,17.1759,40.5188,3.63839
,,886,2021-05-30,12:00:00,,2021-05-30 12:00:00,17.1225,40.8942,3.72141
,,887,2021-05-30,13:00:00,,2021-05-30 13:00:00,16.7807,39.5026,2.92393
,,888,2021-05-30,14:00:00,,2021-05-30 14:00:00,16.6579,37.7295,2.16753
,,889,2021-05-30,15:00:00,,2021-05-30 15:00:00,16.5457,37.5891,2.01527
,,890,2021-05-30,16:00:00,,2021-05-30 16:00:00,16.503,37.7661,2.04305
,,891,2021-05-30,17:00:00,,2021-05-30 17:00:00,16.4015,37.9461,2.01923
,,892,2021-05-30,18:00:00,,2021-05-30 18:00:00,16.3321,37.8607,1.9257
,,893,2021-05-30,19:00:00,,2021-05-30 19:00:00,17.4269,36.4904,2.38262
,,894,2021-05-30,20:00:00,,2021-05-30 20:00:00,17.6993,36.1456,2.49072
,,895,2021-05-30,21:00:00,,2021-05-30 21:00:00,17.8916,35.9197,2.5729
,,896,2021-05-30,22:00:00,,2021-05-30 22:00:00,18.0198,36.463,2.89823
,,897,2021-05-30,23:00:00,,2021-05-30 23:00:00,18.0892,36.173,2.84712
,,898,2021-05-31,00:00:00,,2021-05-31 00:00:00,18.1479,35.8892,2.78803
,,899,2021-05-31,01:00:00,,2021-05-31 01:00:00,16.8395,36.6766,1.93226
,,900,2021-05-31,02:00:00,,2021-05-31 02:00:00,16.5457,36.8597,1.74088
,,901,2021-05-31,03:00:00,,2021-05-31 03:00:00,16.3748,37.3083,1.75803
,,902,2021-05-31,04:00:00,,2021-05-31 04:00:00,16.3588,37.7722,1.91673
,,903,2021-05-31,05:00:00,,2021-05-31 05:00:00,16.2787,38.4924,2.11001
,,904,2021-05-31,06:00:00,,2021-05-31 06:00:00,16.22,38.9075,2.208
,,905,2021-05-31,07:00:00,,2021-05-31 07:00:00,16.2093,39.115,2.27315
,,906,2021-05-31,08:00:00,,2021-05-31 08:00:00,16.3748,39.4751,2.55036
,,907,2021-05-31,09:00:00,,2021-05-31 09:00:00,16.3748,40.1251,2.78055
,,908,2021-05-31,10:00:00,,2021-05-31 10:00:00,16.77,39.3927,2.87504
,,909,2021-05-31,11:00:00,,2021-05-31 11:00:00,16.9783,37.9065,2.51906
,,910,2021-05-31,12:00:00,,2021-05-31 12:00:00,17.5124,38.23,3.11547
