"Plot Title: 20884543"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20884543, SEN S/N: 20884543)","Intensity, lum/ft² (LGR S/N: 20884543, SEN S/N: 20884543)","Coupler Detached (LGR S/N: 20884543)","Coupler Attached (LGR S/N: 20884543)","Host Connected (LGR S/N: 20884543)","Stopped (LGR S/N: 20884543)","End Of File (LGR S/N: 20884543)"
1,05/31/21 02:55:39  PM,19.567,0.0,,,,,
2,05/31/21 02:55:45  PM,,,Logged,,,,
3,05/31/21 03:55:39  PM,17.284,4.0,,,,,
4,05/31/21 04:55:39  PM,17.189,3.0,,,,,
5,05/31/21 05:55:39  PM,17.189,3.0,,,,,
6,05/31/21 06:55:39  PM,17.189,3.0,,,,,
7,05/31/21 07:55:39  PM,17.094,2.0,,,,,
8,05/31/21 08:55:39  PM,16.999,2.0,,,,,
9,05/31/21 09:55:39  PM,16.903,2.0,,,,,
10,05/31/21 10:55:39  PM,16.903,2.0,,,,,
11,05/31/21 11:55:39  PM,16.808,2.0,,,,,
12,06/01/21 12:55:39  AM,16.808,2.0,,,,,
13,06/01/21 01:55:39  AM,16.713,2.0,,,,,
14,06/01/21 02:55:39  AM,16.618,2.0,,,,,
15,06/01/21 03:55:39  AM,16.713,2.0,,,,,
16,06/01/21 04:55:39  AM,16.713,2.0,,,,,
17,06/01/21 05:55:39  AM,16.618,2.0,,,,,
18,06/01/21 06:55:39  AM,16.618,2.0,,,,,
19,06/01/21 07:55:39  AM,16.808,5.0,,,,,
20,06/01/21 08:55:39  AM,17.284,8.0,,,,,
21,06/01/21 09:55:39  AM,17.570,9.0,,,,,
22,06/01/21 10:55:39  AM,17.760,9.0,,,,,
23,06/01/21 11:55:39  AM,17.665,4.0,,,,,
24,06/01/21 12:55:39  PM,17.570,8.0,,,,,
25,06/01/21 01:55:39  PM,17.570,8.0,,,,,
26,06/01/21 02:55:39  PM,17.475,4.0,,,,,
27,06/01/21 03:55:39  PM,17.475,5.0,,,,,
28,06/01/21 04:55:39  PM,17.475,4.0,,,,,
29,06/01/21 05:55:39  PM,17.475,3.0,,,,,
30,06/01/21 06:55:39  PM,17.475,3.0,,,,,
