"","rii_calc_shrub","rii_calc_triangle","rii_calc_square"
"1",1.33604849403296,1.30654916191464,1.31769340974212
"2",2.42700929469656,2.31718395155185,2.31718395155185
"3",9.39635995955511,7.39753466872111,7.9489539748954
"4",43.3849765258216,13.3671232876712,22.4952380952381
"5",-3.11362542128069,-4.5408560311284,-3.86837606837607
"6",-0.827715355805243,-1.21659096342338,-1.27645470169408
"7",-0.79730557256583,-0.929968765411803,-0.828945318585449
"8",-0.437464756964024,-0.538071678532641,-0.496360648039446
"9",-0.448683752754262,-0.509424842919285,-0.509424842919285
"10",-0.302130553037171,-0.394586721689525,-0.375224416517056
"11",-0.618227159374292,-0.683689114282345,-0.683689114282345
"12",-0.600853282768429,-0.64531059683313,-0.64531059683313
"13",-0.710335889404903,-0.775535373920843,-0.753321523472099
"14",-1.20465326406144,-1.0041067761807,-1.32049453162149
"15",0.310580204778157,0.294052728387492,0.47190753566023
"16",0,0.0745475572781546,0.198614193688085
"17",0.065617314313822,0.00500222612157249,0.265145067698259
"18",0.0950724061371243,0.170876852076755,0.151266511266511
"19",-0.121347104606197,-0.0786580341377281,-0.0835047889322455
"20",-0.156075291130588,-0.112170604537555,-0.114657627756985
"21",-0.189049035308473,-0.0124675324675325,-0.11613257295569
"22",-0.217765644687106,-0.102026272656009,-0.138007162831772
"23",-0.195338168743413,-0.0945420486475747,-0.0828325939237378
"24",-0.0752419875241988,0.0299619653807343,0.0971680393006791
