rii,microsite
0.007804425,Larrea tridentata
0.017811543,Larrea tridentata
0.00993177,Larrea tridentata
0.01020356,Larrea tridentata
0.014241307,Larrea tridentata
0.012756002,Larrea tridentata
0.012935436,Larrea tridentata
0.024723233,Larrea tridentata
0.020544285,Larrea tridentata
0.049959518,Larrea tridentata
0.077892465,Larrea tridentata
0.06667046,Larrea tridentata
0.094511082,Larrea tridentata
0.021296513,Larrea tridentata
-0.029227414,Larrea tridentata
-0.034631403,Larrea tridentata
-0.105677088,Larrea tridentata
-0.058203923,Larrea tridentata
-0.093218884,Larrea tridentata
-0.126373856,Larrea tridentata
-0.162871352,Larrea tridentata
-0.115389665,Larrea tridentata
0.004645949,Larrea tridentata
0.01146238,Larrea tridentata
0.013580959,Larrea tridentata
0.020798437,Larrea tridentata
0.025822039,Larrea tridentata
0.053605957,Larrea tridentata
0.01205875,Larrea tridentata
0.034698598,Larrea tridentata
0.037563029,Larrea tridentata
0.029707243,Larrea tridentata
0.033095812,Larrea tridentata
0.055236348,Larrea tridentata
0.111507643,Larrea tridentata
0.112423613,Larrea tridentata
0.086508648,Larrea tridentata
-0.005706134,Larrea tridentata
-0.04163739,Larrea tridentata
-0.096578927,Larrea tridentata
-0.118072289,Larrea tridentata
-0.089323338,Larrea tridentata
-0.088610142,Larrea tridentata
-0.041648667,Larrea tridentata
-0.16468728,Larrea tridentata
-0.130621458,Larrea tridentata
-0.063886339,Larrea tridentata
0.01152719,Larrea tridentata
0.020925942,Larrea tridentata
0.01985417,Larrea tridentata
0.02622976,Larrea tridentata
0.0233738,Larrea tridentata
0.069691172,Larrea tridentata
0.026565905,Larrea tridentata
0.043716972,Larrea tridentata
0.048183014,Larrea tridentata
0.045019038,Larrea tridentata
0.063429064,Larrea tridentata
0.087126731,Larrea tridentata
0.093932073,Larrea tridentata
0.073846712,Larrea tridentata
0.033898305,Larrea tridentata
0.005659503,Larrea tridentata
0.027231945,Larrea tridentata
0.034824964,Larrea tridentata
0.055049276,Larrea tridentata
0.044423797,Larrea tridentata
0.006021046,Larrea tridentata
0.043161347,Larrea tridentata
0.005872823,Larrea tridentata
0.001998834,Larrea tridentata
-0.004121587,Larrea tridentata
-0.002073613,Larrea tridentata
0.002056555,Larrea tridentata
0.004092364,Larrea tridentata
0.006140444,Larrea tridentata
0.006165596,Larrea tridentata
0.006169666,Larrea tridentata
0.00622084,Larrea tridentata
0.006277203,Larrea tridentata
0.008465772,Larrea tridentata
0.006411545,Larrea tridentata
0.006467023,Larrea tridentata
0.004331753,Larrea tridentata
0.004331753,Larrea tridentata
0.002172536,Larrea tridentata
0.002144676,Larrea tridentata
0.004369609,Larrea tridentata
-0.156136422,Larrea tridentata
-0.138200911,Larrea tridentata
-0.119264253,Larrea tridentata
-0.126837927,Larrea tridentata
-0.131002119,Larrea tridentata
-0.148077683,Larrea tridentata
-0.163325509,Larrea tridentata
-0.162171364,Larrea tridentata
-0.18438211,Larrea tridentata
-0.173297491,Larrea tridentata
-0.159064027,Larrea tridentata
-0.165995114,Larrea tridentata
-0.157786008,Larrea tridentata
-0.154839956,Larrea tridentata
-0.152317881,Larrea tridentata
-0.162923067,Larrea tridentata
-0.153409549,Larrea tridentata
-0.157501058,Larrea tridentata
-0.144701882,Larrea tridentata
-0.133817297,Larrea tridentata
-0.109989618,Larrea tridentata
-0.094807858,Larrea tridentata
0,Larrea tridentata
0.005172893,Larrea tridentata
0.00524596,Larrea tridentata
-0.003573178,Larrea tridentata
0.017005086,Larrea tridentata
0.033624982,Larrea tridentata
0.030430751,Larrea tridentata
0.030741333,Larrea tridentata
0.020544285,Larrea tridentata
0.057324841,Larrea tridentata
