"","rii_calc_shrub","rii_calc_triangle","rii_calc_square"
"56",NA,0.999132321041215,NA
"57",NA,1,NA
"58",NA,1,NA
"59",NA,1,NA
"60",NA,1,NA
"61",NA,0.99835661462613,NA
"62",NA,0.996879875195008,NA
"63",NA,-0.615384615384615,NA
"64",NA,-0.631067961165049,NA
"65",NA,-0.6,NA
"66",NA,-0.581395348837209,NA
"67",NA,-0.581395348837209,NA
"68",NA,-0.542168674698795,NA
"69",NA,-0.55,NA
"70",NA,-0.569620253164557,NA
"71",NA,-0.558441558441558,NA
"72",NA,-0.567567567567568,NA
"73",NA,-0.534246575342466,NA
"74",NA,-0.444444444444444,NA
"75",NA,-0.574803149606299,NA
"76",NA,-0.546218487394958,NA
"77",NA,-0.527272727272727,NA
"78",NA,-0.523809523809524,NA
"79",NA,-0.6,NA
"80",NA,-0.5625,NA
"81",NA,-0.462365591397849,NA
"82",NA,-0.391304347826087,NA
"83",NA,-0.609467455621302,NA
"84",NA,-0.666666666666667,NA
"85",NA,-1,NA
"86",NA,NA,NA
"87",NA,NA,NA
"88",NA,NA,NA
"89",NA,NA,NA
"90",NA,NA,NA
"91",NA,NA,NA
"92",NA,NA,NA
"93",NA,NA,NA
"94",NA,NA,NA
"95",NA,NA,NA
"96",NA,NA,NA
"97",NA,NA,NA
"98",NA,NA,NA
"99",NA,NA,NA
"100",NA,NA,NA
"101",NA,NA,NA
"102",NA,NA,NA
"103",NA,NA,NA
"104",NA,NA,NA
"105",NA,NA,NA
"106",NA,NA,NA
"107",NA,NA,NA
"108",NA,NA,NA
"109",NA,NA,NA
"110",NA,NA,NA
"111",NA,NA,NA
"112",NA,NA,NA
"113",NA,NA,NA
"114",NA,NA,NA
"115",NA,NA,NA
"116",NA,NA,NA
"117",NA,NA,NA
"118",NA,NA,NA
"119",NA,NA,NA
"120",NA,NA,NA
"121",NA,NA,NA
"122",NA,NA,NA
"123",NA,NA,NA
"124",NA,NA,NA
"125",NA,NA,NA
"126",NA,NA,NA
"127",NA,NA,NA
"128",NA,NA,NA
"129",NA,NA,NA
"130",NA,NA,NA
"131",NA,-1,NA
"132",NA,-0.777777777777778,NA
"133",NA,-0.673469387755102,NA
"134",NA,-0.652582159624413,NA
"135",NA,-0.884405670665213,NA
"136",NA,-0.551020408163265,NA
"137",NA,-0.533333333333333,NA
"138",NA,-0.52112676056338,NA
"139",NA,-0.505882352941176,NA
"140",NA,-0.515789473684211,NA
"141",NA,-0.52,NA
"142",NA,-0.523809523809524,NA
"143",NA,-0.513513513513513,NA
"144",NA,-0.530434782608696,NA
"145",NA,-0.520661157024793,NA
"146",NA,-0.548387096774194,NA
"147",NA,-0.5625,NA
"148",NA,-0.538461538461538,NA
"149",NA,-0.552238805970149,NA
"150",NA,-0.542857142857143,NA
"151",NA,-0.542857142857143,NA
"152",NA,-0.555555555555556,NA
"153",NA,-0.555555555555556,NA
"154",NA,-0.567567567567568,NA
"155",NA,-0.567567567567568,NA
"156",NA,-0.578947368421053,NA
"157",NA,-0.578947368421053,NA
"158",NA,-0.538461538461538,NA
"159",NA,-0.58974358974359,NA
"160",NA,-0.569620253164557,NA
"161",NA,-0.560975609756098,NA
"162",NA,-0.580246913580247,NA
"163",NA,-0.581395348837209,NA
"164",NA,-0.530864197530864,NA
"165",NA,-0.530864197530864,NA
"166",NA,-0.560975609756098,NA
"167",NA,-0.6,NA
"168",NA,-0.6,NA
"169",NA,NA,NA
"170",NA,NA,NA
"171",NA,NA,NA
"172",NA,NA,NA
"173",NA,NA,NA
"174",NA,NA,NA
"175",NA,NA,NA
"176",NA,NA,NA
"177",NA,NA,NA
"178",NA,NA,NA
"179",NA,NA,NA
"180",NA,NA,NA
"181",NA,NA,NA
"182",NA,NA,NA
"183",NA,NA,NA
"184",NA,NA,NA
"185",NA,NA,NA
"186",NA,NA,NA
"187",NA,NA,NA
"188",NA,NA,NA
"189",NA,NA,NA
"190",NA,NA,NA
"191",NA,NA,NA
"192",NA,NA,NA
"193",NA,NA,NA
"194",NA,NA,NA
"195",NA,NA,NA
"196",NA,-1,NA
"197",NA,-0.75,NA
"198",NA,-0.640449438202247,NA
"199",NA,-0.623678646934461,NA
"200",NA,-0.835723598435463,NA
"201",NA,-0.476190476190476,NA
"202",NA,-0.461538461538462,NA
"203",NA,-0.442622950819672,NA
"204",NA,-0.44,NA
"205",NA,-0.45,NA
"206",NA,-0.493975903614458,NA
"207",NA,-0.454545454545455,NA
"208",NA,-0.446808510638298,NA
"209",NA,-0.44,NA
"210",NA,-0.433962264150943,NA
"211",NA,-0.454545454545455,NA
"212",NA,-0.467889908256881,NA
"213",NA,-0.448275862068966,NA
"214",NA,-0.466666666666667,NA
"215",NA,-0.483870967741935,NA
"216",NA,-0.483870967741935,NA
"217",NA,-0.5,NA
"218",NA,-0.5,NA
"219",NA,-0.492537313432836,NA
"220",NA,-0.515151515151515,NA
"221",NA,-0.515151515151515,NA
"222",NA,-0.507246376811594,NA
"223",NA,-0.485714285714286,NA
"224",NA,-0.529411764705882,NA
"225",NA,-0.542857142857143,NA
"226",NA,-0.555555555555556,NA
"227",NA,-0.555555555555556,NA
"228",NA,-0.578947368421053,NA
"229",NA,-0.569620253164557,NA
"230",NA,-0.580246913580247,NA
"231",NA,-0.542168674698795,NA
"232",NA,-0.580246913580247,NA
"233",NA,-0.6,NA
"234",NA,-0.619047619047619,NA
"235",NA,-0.581395348837209,NA
"236",NA,-0.617977528089888,NA
"237",NA,-0.617977528089888,NA
"238",NA,-0.6,NA
"239",NA,-0.531914893617021,NA
"240",NA,-0.617021276595745,NA
"241",NA,-0.6,NA
"242",NA,-0.6,NA
"243",NA,-0.6,NA
"244",NA,-0.616161616161616,NA
"245",NA,-0.616161616161616,NA
"246",NA,-0.616161616161616,NA
"247",NA,-0.6,NA
"248",NA,-0.584158415841584,NA
"249",NA,-0.583333333333333,NA
"250",NA,-0.617021276595745,NA
"251",NA,-0.617021276595745,NA
"252",NA,-0.6,NA
"253",NA,-0.548387096774194,NA
"254",NA,-0.582417582417582,NA
"255",NA,-0.563218390804598,NA
"256",NA,-0.6,NA
"257",NA,-0.580246913580247,NA
"258",NA,-0.6,NA
"259",NA,-0.578231292517007,NA
"260",NA,-0.555555555555556,NA
"261",NA,-0.587786259541985,NA
"262",NA,-0.6,NA
"263",NA,-0.585585585585586,NA
"264",NA,-0.610062893081761,NA
"265",NA,-0.553956834532374,NA
"266",NA,-0.551020408163265,NA
"267",NA,-0.446808510638298,NA
"268",NA,-0.428571428571429,NA
"269",NA,-0.636363636363636,NA
"270",NA,-1,NA
"271",NA,NA,NA
"272",NA,NA,NA
"273",NA,NA,NA
"274",NA,NA,NA
"275",NA,NA,NA
"276",NA,NA,NA
"277",NA,NA,NA
"278",NA,NA,NA
"279",NA,NA,NA
"280",NA,NA,NA
"281",NA,NA,NA
"282",NA,NA,NA
"283",NA,NA,NA
"284",NA,NA,NA
"285",NA,NA,NA
"286",NA,NA,NA
"287",NA,NA,NA
"288",NA,NA,NA
"289",NA,NA,NA
"290",NA,NA,NA
