"","rii_calc_shrub","rii_calc_triangle","rii_calc_square"
"640",NA,NA,NA
"641",-0.357142857142857,-0.617021276595745,-0.504950495049505
"642",-0.26984126984127,-0.428571428571429,-0.649484536082474
"643",0.234567901234568,-0.0689655172413793,-0.55
"644",0.333333333333333,-0.206349206349206,-0.407407407407407
"645",-0.999674532139951,-0.998373719303952,-0.391304347826087
"646",-1,-0.6,0
"647",-0.6,-0.333333333333333,0.111111111111111
"648",-0.666666666666667,0.166666666666667,0.230769230769231
"649",-0.6,0.333333333333333,0.157894736842105
"650",-1,-0.0909090909090909,0
"651",-1,0.1,-0.0588235294117647
"652",NA,NA,1
"653",NA,NA,1
"654",NA,NA,1
"655",NA,NA,NA
"656",NA,NA,NA
"657",NA,NA,NA
"658",NA,NA,NA
"659",NA,NA,NA
"660",NA,NA,NA
"661",NA,NA,NA
"662",NA,NA,NA
"663",NA,NA,NA
"664",NA,NA,NA
"665",NA,NA,NA
"666",NA,NA,NA
"667",NA,NA,NA
"668",NA,NA,1
"669",NA,NA,1
"670",NA,NA,1
"671",-0.272727272727273,-0.272727272727273,-0.272727272727273
"672",0.180327868852459,NA,NA
"673",0.0196078431372549,NA,NA
"674",0.504950495049505,NA,NA
"675",-0.515151515151515,NA,NA
"676",0.484536082474227,NA,NA
"677",-0.19047619047619,NA,NA
"678",-0.492537313432836,NA,NA
"679",-0.5,NA,NA
"680",-0.523809523809524,NA,NA
"681",0,NA,NA
"682",-0.375,NA,NA
"683",-0.517241379310345,NA,NA
"684",-0.513513513513513,NA,NA
"685",-0.486725663716814,NA,NA
"686",-0.194029850746269,NA,NA
"687",-0.551020408163265,NA,NA
"688",-0.565217391304348,NA,NA
"689",-0.494505494505495,NA,NA
"690",-0.36,NA,NA
"691",-0.438202247191011,NA,NA
"692",-0.507246376811594,NA,NA
"693",-0.428571428571429,NA,NA
"694",0.107142857142857,NA,NA
"695",0.0638297872340425,NA,NA
"696",-0.136363636363636,NA,NA
"697",-0.371428571428571,NA,NA
"698",-0.103448275862069,NA,NA
"699",-0.131578947368421,NA,NA
"700",-0.2,NA,NA
"701",NA,NA,NA
"702",NA,NA,NA
"703",NA,NA,NA
"704",NA,NA,NA
"705",NA,NA,NA
"706",NA,NA,NA
"707",NA,NA,NA
"708",NA,NA,NA
"709",NA,NA,NA
"710",NA,NA,NA
"711",NA,NA,NA
"712",NA,NA,NA
"713",NA,NA,NA
"714",NA,NA,NA
"715",NA,NA,NA
"716",NA,NA,NA
"717",NA,NA,NA
"718",NA,NA,NA
"719",NA,NA,NA
"720",NA,NA,NA
"721",NA,NA,NA
"722",NA,NA,NA
"723",NA,NA,NA
"724",NA,NA,NA
"725",NA,NA,NA
"726",NA,NA,NA
"727",NA,NA,NA
"728",NA,NA,NA
"729",NA,NA,NA
"730",NA,NA,NA
"731",NA,NA,NA
"732",NA,NA,NA
"733",NA,NA,NA
"734",NA,NA,NA
"735",NA,NA,NA
"736",NA,NA,NA
"737",NA,NA,NA
"738",NA,NA,NA
"739",NA,NA,NA
"740",NA,NA,NA
"741",NA,NA,NA
"742",NA,NA,NA
"743",NA,NA,NA
"744",NA,NA,NA
"745",NA,NA,NA
"746",NA,NA,NA
"747",NA,NA,NA
"748",NA,NA,NA
"749",NA,NA,NA
"750",0.2,NA,NA
"751",0.173913043478261,NA,NA
"752",0.0833333333333333,NA,NA
"753",0.209302325581395,NA,NA
"754",-0.688888888888889,NA,NA
"755",-0.644859813084112,NA,NA
"756",-0.627118644067797,NA,NA
"757",-0.0588235294117647,NA,NA
"758",0.2,NA,NA
"759",0.354838709677419,NA,NA
"760",0.432835820895522,NA,NA
"761",0.479452054794521,NA,NA
"762",0.545454545454545,NA,NA
"763",0.56701030927835,NA,NA
"764",0.584905660377358,NA,NA
"765",0.6,NA,NA
"766",0.6,NA,NA
"767",0.623188405797101,NA,NA
"768",0.169230769230769,NA,NA
"769",0.377777777777778,NA,NA
"770",0.520661157024793,NA,NA
"771",0.577464788732394,NA,NA
"772",0.6,NA,NA
"773",0.515151515151515,NA,NA
"774",0.358490566037736,NA,NA
"775",0.260869565217391,NA,NA
"776",0.647058823529412,NA,NA
"777",0,NA,NA
"778",-0.027027027027027,NA,NA
"779",0.2,NA,NA
"780",-0.111111111111111,NA,NA
"781",0.628318584070796,NA,NA
"782",0.311475409836066,NA,NA
"783",-0.257142857142857,NA,NA
"784",-0.23943661971831,NA,NA
"785",0,NA,NA
"786",-0.0454545454545455,NA,NA
"787",-0.333333333333333,NA,NA
"788",-0.263157894736842,NA,NA
"789",0.127272727272727,NA,NA
"790",-0.0869565217391304,NA,NA
"791",-0.428571428571429,NA,NA
"792",0.27536231884058,NA,NA
"793",-0.449275362318841,NA,NA
"794",-0.19047619047619,NA,NA
"795",-0.388888888888889,NA,NA
"796",0.315068493150685,NA,NA
"797",-0.333333333333333,NA,NA
"798",-0.234567901234568,NA,NA
"799",-0.297297297297297,NA,NA
"800",0.272727272727273,NA,NA
"801",0.313432835820896,NA,NA
"802",-0.466666666666667,NA,NA
"803",-0.0731707317073171,NA,NA
"804",-0.448275862068966,NA,NA
"805",-0.423728813559322,NA,NA
"806",-0.333333333333333,NA,NA
"807",-0.535353535353535,NA,NA
"808",-0.515789473684211,NA,NA
"809",-0.494505494505495,NA,NA
"810",-0.581395348837209,NA,NA
"811",-0.560975609756098,NA,NA
"812",-0.566433566433566,NA,NA
"813",-0.5,NA,NA
"814",-0.411764705882353,NA,NA
"815",-0.102040816326531,NA,NA
"816",-0.116279069767442,NA,NA
"817",0.0952380952380952,NA,NA
"818",-0.0683760683760684,NA,NA
"819",-0.0909090909090909,NA,NA
"820",-0.176470588235294,NA,NA
"821",-1,NA,NA
"822",NA,NA,NA
"823",NA,NA,NA
"824",NA,NA,NA
"825",NA,NA,NA
"826",NA,NA,NA
"827",NA,NA,NA
"828",NA,NA,NA
"829",NA,NA,NA
"830",NA,NA,NA
"831",NA,NA,NA
"832",NA,NA,NA
"833",NA,NA,NA
"834",NA,NA,NA
"835",NA,NA,NA
"836",NA,NA,NA
"837",NA,NA,NA
"838",NA,NA,NA
"839",NA,NA,NA
"840",NA,NA,NA
"841",NA,NA,NA
"842",NA,NA,NA
"843",NA,NA,NA
"844",NA,NA,NA
"845",NA,NA,NA
"846",NA,NA,NA
"847",NA,NA,NA
"848",NA,NA,NA
"849",NA,NA,NA
"850",NA,NA,NA
"851",NA,NA,NA
"852",NA,NA,NA
"853",NA,NA,NA
"854",NA,NA,NA
"855",NA,NA,NA
"856",NA,NA,NA
"857",NA,NA,NA
"858",NA,NA,NA
"859",NA,NA,NA
"860",NA,NA,NA
"861",NA,NA,NA
"862",NA,NA,NA
"863",NA,NA,NA
"864",NA,NA,NA
"865",NA,NA,NA
"866",NA,NA,NA
"867",NA,NA,NA
"868",NA,NA,NA
"869",NA,NA,NA
"870",0.2,NA,NA
"871",0.159420289855072,NA,NA
"872",0.0746268656716418,NA,NA
"873",-0.384615384615385,NA,NA
"874",-0.63265306122449,NA,NA
"875",-0.614035087719298,NA,NA
"876",-0.586776859504132,NA,NA
"877",-0.0857142857142857,NA,NA
"878",0.1875,NA,NA
"879",0.333333333333333,NA,NA
"880",0.432835820895522,NA,NA
"881",0.479452054794521,NA,NA
"882",0.528089887640449,NA,NA
"883",0.56701030927835,NA,NA
"884",0.584905660377358,NA,NA
"885",0.585585585585586,NA,NA
"886",0.612903225806452,NA,NA
"887",0.633802816901408,NA,NA
"888",0.6,NA,NA
"889",0.0967741935483871,NA,NA
"890",0.552238805970149,NA,NA
"891",0.576642335766423,NA,NA
"892",0.526717557251908,NA,NA
"893",0.610062893081761,NA,NA
"894",0.619047619047619,NA,NA
"895",0.485714285714286,NA,NA
"896",0.63265306122449,NA,NA
"897",0.309090909090909,NA,NA
"898",0.583333333333333,NA,NA
"899",0.285714285714286,NA,NA
"900",0.444444444444444,NA,NA
"901",0.62962962962963,NA,NA
"902",0.333333333333333,NA,NA
"903",0,NA,NA
"904",0.12,NA,NA
"905",0.0612244897959184,NA,NA
"906",0.494505494505495,NA,NA
"907",-0.28,NA,NA
"908",-0.263157894736842,NA,NA
"909",0.0588235294117647,NA,NA
"910",0.0943396226415094,NA,NA
"911",-0.315068493150685,NA,NA
"912",-0.162790697674419,NA,NA
"913",-0.315068493150685,NA,NA
"914",0.23943661971831,NA,NA
"915",-0.408450704225352,NA,NA
"916",0.037037037037037,NA,NA
"917",-0.0869565217391304,NA,NA
"918",-0.388888888888889,NA,NA
"919",-0.454545454545455,NA,NA
"920",0.351351351351351,NA,NA
"921",0,NA,NA
"922",-0.4375,NA,NA
"923",-0.466666666666667,NA,NA
"924",-0.513513513513513,NA,NA
"925",-0.272727272727273,NA,NA
"926",-0.441441441441441,NA,NA
"927",-0.475728155339806,NA,NA
"928",-0.44,NA,NA
"929",-0.484536082474227,NA,NA
"930",-0.478260869565217,NA,NA
"931",-0.523809523809524,NA,NA
"932",-0.513513513513513,NA,NA
"933",-0.5,NA,NA
"934",-0.398058252427184,NA,NA
"935",-0.217391304347826,NA,NA
"936",-0.384615384615385,NA,NA
"937",0.0508474576271186,NA,NA
"938",-0.1,NA,NA
"939",-0.0857142857142857,NA,NA
"940",-0.208333333333333,NA,NA
"941",-0.333333333333333,NA,NA
"942",NA,NA,NA
"943",NA,NA,NA
"944",NA,NA,NA
"945",NA,NA,NA
"946",NA,NA,NA
"947",NA,NA,NA
"948",NA,NA,NA
"949",NA,NA,NA
"950",NA,NA,NA
"951",NA,NA,NA
"952",NA,NA,NA
"953",NA,NA,NA
"954",NA,NA,NA
"955",NA,NA,NA
"956",NA,NA,NA
"957",NA,NA,NA
"958",NA,NA,NA
"959",NA,NA,NA
"960",NA,NA,NA
"961",NA,NA,NA
"962",NA,NA,NA
"963",NA,NA,NA
"964",NA,NA,NA
"965",NA,NA,NA
"966",NA,NA,NA
"967",NA,NA,NA
"968",NA,NA,NA
"969",NA,NA,NA
"970",NA,NA,NA
"971",NA,NA,NA
"972",NA,NA,NA
"973",NA,NA,NA
"974",NA,NA,NA
"975",NA,NA,NA
"976",NA,NA,NA
"977",NA,NA,NA
"978",NA,NA,NA
"979",NA,NA,NA
"980",NA,NA,NA
"981",NA,NA,NA
"982",NA,NA,NA
"983",NA,NA,NA
"984",NA,NA,NA
"985",NA,NA,NA
"986",NA,NA,NA
"987",NA,NA,NA
"988",NA,NA,NA
"989",NA,NA,NA
"990",0.111111111111111,NA,NA
"991",0.151515151515152,NA,NA
"992",0.0666666666666667,NA,NA
"993",-0.724137931034483,NA,NA
"994",-0.688442211055276,NA,NA
"995",-0.657657657657658,NA,NA
"996",-0.614035087719298,NA,NA
"997",-0.0857142857142857,NA,NA
"998",0.142857142857143,NA,NA
"999",0.333333333333333,NA,NA
"1000",0.432835820895522,NA,NA
"1001",0.479452054794521,NA,NA
"1002",0.528089887640449,NA,NA
"1003",0.56701030927835,NA,NA
"1004",0.584905660377358,NA,NA
"1005",0.6,NA,NA
"1006",0.612903225806452,NA,NA
"1007",0.623188405797101,NA,NA
"1008",0.642384105960265,NA,NA
"1009",0.5,NA,NA
"1010",0.610738255033557,NA,NA
"1011",0.63855421686747,NA,NA
"1012",0.619047619047619,NA,NA
"1013",0.135135135135135,NA,NA
"1014",0.423728813559322,NA,NA
"1015",0.492537313432836,NA,NA
"1016",0.647058823529412,NA,NA
"1017",0.449275362318841,NA,NA
"1018",0.644859813084112,NA,NA
"1019",0.215686274509804,NA,NA
"1020",0.0476190476190476,NA,NA
"1021",0.614678899082569,NA,NA
"1022",0.16,NA,NA
"1023",-0.217391304347826,NA,NA
"1024",-0.1,NA,NA
"1025",-0.294117647058824,NA,NA
"1026",0.458823529411765,NA,NA
"1027",-0.230769230769231,NA,NA
"1028",0.314285714285714,NA,NA
"1029",-0.297297297297297,NA,NA
"1030",0.0943396226415094,NA,NA
"1031",-0.428571428571429,NA,NA
"1032",-0.136363636363636,NA,NA
"1033",-0.315789473684211,NA,NA
"1034",-0.0204081632653061,NA,NA
"1035",-0.0638297872340425,NA,NA
"1036",-0.19047619047619,NA,NA
"1037",-0.454545454545455,NA,NA
"1038",0.294117647058824,NA,NA
"1039",0,NA,NA
"1040",-0.0909090909090909,NA,NA
"1041",0.313432835820896,NA,NA
"1042",-0.478991596638655,NA,NA
"1043",-0.4,NA,NA
"1044",-0.2,NA,NA
"1045",-0.467889908256881,NA,NA
"1046",-0.26984126984127,NA,NA
"1047",-0.475728155339806,NA,NA
"1048",-0.531914893617021,NA,NA
"1049",-0.528089887640449,NA,NA
"1050",-0.505882352941176,NA,NA
"1051",-0.55,NA,NA
"1052",-0.542857142857143,NA,NA
"1053",-0.478991596638655,NA,NA
"1054",-0.361702127659574,NA,NA
"1055",-0.111111111111111,NA,NA
"1056",-0.0232558139534884,NA,NA
"1057",0.0869565217391304,NA,NA
"1058",-0.0303030303030303,NA,NA
"1059",-0.032258064516129,NA,NA
"1060",-0.125,NA,NA
"1061",-1,NA,NA
"1062",NA,NA,NA
"1063",NA,NA,NA
"1064",NA,NA,NA
"1065",NA,NA,NA
"1066",NA,NA,NA
"1067",NA,NA,NA
"1068",NA,NA,NA
"1069",NA,NA,NA
"1070",NA,NA,NA
"1071",NA,NA,NA
"1072",NA,NA,NA
"1073",NA,NA,NA
"1074",NA,NA,NA
"1075",NA,NA,NA
"1076",NA,NA,NA
"1077",NA,NA,NA
"1078",NA,NA,NA
"1079",NA,NA,NA
"1080",NA,NA,NA
"1081",NA,NA,NA
"1082",NA,NA,NA
"1083",NA,NA,NA
"1084",NA,NA,NA
"1085",NA,NA,NA
"1086",NA,NA,NA
"1087",NA,NA,NA
"1088",NA,NA,NA
"1089",NA,NA,NA
"1090",NA,NA,NA
"1091",NA,NA,NA
"1092",NA,NA,NA
"1093",NA,NA,NA
"1094",NA,NA,NA
"1095",NA,NA,NA
"1096",NA,NA,NA
"1097",NA,NA,NA
"1098",NA,NA,NA
"1099",NA,NA,NA
"1100",NA,NA,NA
"1101",NA,NA,NA
"1102",NA,NA,NA
"1103",NA,NA,NA
"1104",NA,NA,NA
"1105",NA,NA,NA
"1106",NA,NA,NA
"1107",NA,NA,NA
"1108",NA,NA,NA
"1109",NA,NA,NA
"1110",0.222222222222222,NA,NA
"1111",0.176470588235294,NA,NA
"1112",0.0847457627118644,NA,NA
"1113",-0.693430656934307,NA,NA
"1114",-0.652173913043478,NA,NA
"1115",-0.62962962962963,NA,NA
"1116",-0.546218487394958,NA,NA
"1117",-0.126760563380282,NA,NA
"1118",0.125,NA,NA
"1119",0.3125,NA,NA
"1120",0.411764705882353,NA,NA
"1121",0.459459459459459,NA,NA
"1122",0.528089887640449,NA,NA
"1123",0.551020408163265,NA,NA
"1124",0.570093457943925,NA,NA
"1125",0.586206896551724,NA,NA
"1126",0.6,NA,NA
"1127",0.560975609756098,NA,NA
"1128",0.621621621621622,NA,NA
"1129",0.630573248407643,NA,NA
"1130",0.538461538461538,NA,NA
"1131",0.566433566433566,NA,NA
"1132",0.466666666666667,NA,NA
"1133",0.442622950819672,NA,NA
"1134",-0.0303030303030303,NA,NA
"1135",0,NA,NA
"1136",0.647058823529412,NA,NA
"1137",0.644859813084112,NA,NA
"1138",0.6,NA,NA
"1139",0.166666666666667,NA,NA
"1140",-0.105263157894737,NA,NA
"1141",0.628318584070796,NA,NA
"1142",0.488372093023256,NA,NA
"1143",-0.157894736842105,NA,NA
"1144",0.551020408163265,NA,NA
"1145",-0.179487179487179,NA,NA
"1146",0.585585585585586,NA,NA
"1147",-0.0666666666666667,NA,NA
"1148",0.5,NA,NA
"1149",0.107142857142857,NA,NA
"1150",0.152542372881356,NA,NA
"1151",-0.428571428571429,NA,NA
"1152",-0.316455696202532,NA,NA
"1153",-0.333333333333333,NA,NA
"1154",0.235294117647059,NA,NA
"1155",-0.444444444444444,NA,NA
"1156",-0.368421052631579,NA,NA
"1157",-0.470588235294118,NA,NA
"1158",0.0740740740740741,NA,NA
"1159",-0.476923076923077,NA,NA
"1160",-0.0212765957446809,NA,NA
"1161",0.294117647058824,NA,NA
"1162",-0.157894736842105,NA,NA
"1163",-0.0476190476190476,NA,NA
"1164",-0.513513513513513,NA,NA
"1165",-0.0769230769230769,NA,NA
"1166",-0.495327102803738,NA,NA
"1167",-0.504950495049505,NA,NA
"1168",-0.548387096774194,NA,NA
"1169",-0.548387096774194,NA,NA
"1170",-0.563218390804598,NA,NA
"1171",-0.560975609756098,NA,NA
"1172",-0.553956834532374,NA,NA
"1173",-0.491525423728814,NA,NA
"1174",-0.391304347826087,NA,NA
"1175",-0.102040816326531,NA,NA
"1176",-0.0731707317073171,NA,NA
"1177",-0.0303030303030303,NA,NA
"1178",-0.00628930817610063,NA,NA
"1179",-0.0357142857142857,NA,NA
"1180",-0.125,NA,NA
"1181",NA,NA,NA
"1182",NA,NA,NA
"1183",NA,NA,NA
"1184",NA,NA,NA
"1185",NA,NA,NA
"1186",NA,NA,NA
"1187",NA,NA,NA
"1188",NA,NA,NA
"1189",NA,NA,NA
"1190",NA,NA,NA
"1191",NA,NA,NA
"1192",NA,NA,NA
"1193",NA,NA,NA
"1194",NA,NA,NA
"1195",NA,NA,NA
"1196",NA,NA,NA
"1197",NA,NA,NA
"1198",NA,NA,NA
"1199",NA,NA,NA
"1200",NA,NA,NA
"1201",NA,NA,NA
"1202",NA,NA,NA
"1203",NA,NA,NA
"1204",NA,NA,NA
"1205",NA,NA,NA
"1206",NA,NA,NA
"1207",NA,NA,NA
"1208",NA,NA,NA
"1209",NA,NA,NA
"1210",NA,NA,NA
"1211",NA,NA,NA
"1212",NA,NA,NA
"1213",NA,NA,NA
"1214",NA,NA,NA
"1215",NA,NA,NA
"1216",NA,NA,NA
"1217",NA,NA,NA
"1218",NA,NA,NA
"1219",NA,NA,NA
"1220",NA,NA,NA
"1221",NA,NA,NA
"1222",NA,NA,NA
"1223",NA,NA,NA
"1224",NA,NA,NA
"1225",NA,NA,NA
"1226",NA,NA,NA
"1227",NA,NA,NA
"1228",NA,NA,NA
"1229",NA,NA,NA
"1230",0.181818181818182,NA,NA
"1231",0.151515151515152,NA,NA
"1232",0.0666666666666667,NA,NA
"1233",-0.702127659574468,NA,NA
"1234",-0.617021276595745,NA,NA
"1235",-0.644859813084112,NA,NA
"1236",-0.393939393939394,NA,NA
"1237",-0.111111111111111,NA,NA
"1238",0.0909090909090909,NA,NA
"1239",0.3125,NA,NA
"1240",0.411764705882353,NA,NA
"1241",0.459459459459459,NA,NA
"1242",0.505882352941176,NA,NA
"1243",0.531914893617021,NA,NA
"1244",0.568627450980392,NA,NA
"1245",0.571428571428571,NA,NA
"1246",0.6,NA,NA
"1247",0.587786259541985,NA,NA
"1248",0.282051282051282,NA,NA
"1249",0.630573248407643,NA,NA
"1250",0.63855421686747,NA,NA
"1251",0.495934959349593,NA,NA
"1252",0.483870967741935,NA,NA
"1253",0,NA,NA
"1254",0.209302325581395,NA,NA
"1255",0.162790697674419,NA,NA
"1256",0.647058823529412,NA,NA
"1257",0.355932203389831,NA,NA
"1258",0.411764705882353,NA,NA
"1259",-0.0256410256410256,NA,NA
"1260",0.266666666666667,NA,NA
"1261",0.614678899082569,NA,NA
"1262",0.6,NA,NA
"1263",0.133333333333333,NA,NA
"1264",0.552238805970149,NA,NA
"1265",-0.04,NA,NA
"1266",0.446808510638298,NA,NA
"1267",0.520661157024793,NA,NA
"1268",0.315789473684211,NA,NA
"1269",0.133333333333333,NA,NA
"1270",-0.0638297872340425,NA,NA
"1271",0.315068493150685,NA,NA
"1272",-0.408450704225352,NA,NA
"1273",-0.234567901234568,NA,NA
"1274",-0.0204081632653061,NA,NA
"1275",-0.408450704225352,NA,NA
"1276",0.152542372881356,NA,NA
"1277",-0.5,NA,NA
"1278",-0.5,NA,NA
"1279",-0.476923076923077,NA,NA
"1280",-0.415384615384615,NA,NA
"1281",-0.483870967741935,NA,NA
"1282",-0.173333333333333,NA,NA
"1283",-0.0769230769230769,NA,NA
"1284",-0.473684210526316,NA,NA
"1285",-0.481481481481481,NA,NA
"1286",-0.357142857142857,NA,NA
"1287",-0.484536082474227,NA,NA
"1288",-0.528089887640449,NA,NA
"1289",-0.528089887640449,NA,NA
"1290",-0.523809523809524,NA,NA
"1291",-0.538461538461538,NA,NA
"1292",-0.515151515151515,NA,NA
"1293",-0.491525423728814,NA,NA
"1294",-0.431578947368421,NA,NA
"1295",-0.214285714285714,NA,NA
"1296",-0.357142857142857,NA,NA
"1297",-0.0857142857142857,NA,NA
"1298",-0.0711297071129707,NA,NA
"1299",-0.0392156862745098,NA,NA
"1300",-0.0833333333333333,NA,NA
"1301",0,NA,NA
"1302",NA,NA,NA
"1303",NA,NA,NA
"1304",NA,NA,NA
"1305",NA,NA,NA
"1306",NA,NA,NA
"1307",NA,NA,NA
"1308",NA,NA,NA
"1309",NA,NA,NA
"1310",NA,NA,NA
"1311",NA,NA,NA
"1312",NA,NA,NA
"1313",NA,NA,NA
"1314",NA,NA,NA
"1315",NA,NA,NA
"1316",NA,NA,NA
"1317",NA,NA,NA
"1318",NA,NA,NA
"1319",NA,NA,NA
"1320",NA,NA,NA
"1321",NA,NA,NA
"1322",NA,NA,NA
"1323",NA,NA,NA
"1324",NA,NA,NA
"1325",NA,NA,NA
"1326",NA,NA,NA
"1327",NA,NA,NA
"1328",NA,NA,NA
"1329",NA,NA,NA
"1330",NA,NA,NA
"1331",NA,NA,NA
"1332",NA,NA,NA
"1333",NA,NA,NA
"1334",NA,NA,NA
"1335",NA,NA,NA
"1336",NA,NA,NA
"1337",NA,NA,NA
"1338",NA,NA,NA
"1339",NA,NA,NA
"1340",NA,NA,NA
"1341",NA,NA,NA
"1342",NA,NA,NA
"1343",NA,NA,NA
"1344",NA,NA,NA
"1345",NA,NA,NA
"1346",NA,NA,NA
"1347",NA,NA,NA
"1348",NA,NA,NA
"1349",NA,NA,NA
"1350",0.2,NA,NA
"1351",0.179487179487179,NA,NA
"1352",0.0746268656716418,NA,NA
"1353",-0.23943661971831,NA,NA
"1354",-0.391304347826087,NA,NA
"1355",-0.333333333333333,NA,NA
"1356",-0.288135593220339,NA,NA
"1357",-0.0461538461538462,NA,NA
"1358",0.161290322580645,NA,NA
"1359",0.333333333333333,NA,NA
"1360",0.391304347826087,NA,NA
"1361",0.419354838709677,NA,NA
"1362",0.494505494505495,NA,NA
"1363",0.5,NA,NA
"1364",0.523809523809524,NA,NA
"1365",0.559322033898305,NA,NA
"1366",0.574803149606299,NA,NA
"1367",0.575757575757576,NA,NA
"1368",0.621621621621622,NA,NA
"1369",0.61038961038961,NA,NA
"1370",0.620253164556962,NA,NA
"1371",0.62874251497006,NA,NA
"1372",0.636363636363636,NA,NA
"1373",0.634408602150538,NA,NA
"1374",0.0555555555555556,NA,NA
"1375",0.63265306122449,NA,NA
"1376",0.647058823529412,NA,NA
"1377",0.415384615384615,NA,NA
"1378",0.62962962962963,NA,NA
"1379",0.56701030927835,NA,NA
"1380",0.5,NA,NA
"1381",0.560975609756098,NA,NA
"1382",0.137254901960784,NA,NA
"1383",-0.2,NA,NA
"1384",-0.0588235294117647,NA,NA
"1385",0.528089887640449,NA,NA
"1386",-0.024390243902439,NA,NA
"1387",0.458823529411765,NA,NA
"1388",-0.0545454545454545,NA,NA
"1389",0.316455696202532,NA,NA
"1390",-0.126760563380282,NA,NA
"1391",0.209302325581395,NA,NA
"1392",0.36,NA,NA
"1393",0.15,NA,NA
"1394",0.189189189189189,NA,NA
"1395",0.314285714285714,NA,NA
"1396",0.126760563380282,NA,NA
"1397",-0.157894736842105,NA,NA
"1398",-0.268292682926829,NA,NA
"1399",-0.134328358208955,NA,NA
"1400",-0.479452054794521,NA,NA
"1401",-0.382716049382716,NA,NA
"1402",-0.142857142857143,NA,NA
"1403",-0.0204081632653061,NA,NA
"1404",0,NA,NA
"1405",-0.0697674418604651,NA,NA
"1406",-0.0476190476190476,NA,NA
"1407",-0.428571428571429,NA,NA
"1408",-0.504950495049505,NA,NA
"1409",-0.462365591397849,NA,NA
"1410",-0.471264367816092,NA,NA
"1411",-0.458823529411765,NA,NA
"1412",-0.432835820895522,NA,NA
"1413",-0.428571428571429,NA,NA
"1414",-0.361702127659574,NA,NA
"1415",-0.206349206349206,NA,NA
"1416",-0.333333333333333,NA,NA
"1417",-0.106382978723404,NA,NA
"1418",-0.142857142857143,NA,NA
"1419",-0.0597014925373134,NA,NA
"1420",-0.0625,NA,NA
"1421",0,NA,NA
"1422",NA,NA,NA
"1423",NA,NA,NA
"1424",NA,NA,NA
"1425",NA,NA,NA
"1426",NA,NA,NA
"1427",NA,NA,NA
"1428",NA,NA,NA
"1429",NA,NA,NA
"1430",NA,NA,NA
"1431",NA,NA,NA
"1432",NA,NA,NA
"1433",NA,NA,NA
"1434",NA,NA,NA
"1435",NA,NA,NA
"1436",NA,NA,NA
"1437",NA,NA,NA
"1438",NA,NA,NA
"1439",NA,NA,NA
"1440",NA,NA,NA
"1441",NA,NA,NA
"1442",NA,NA,NA
"1443",NA,NA,NA
"1444",NA,NA,NA
"1445",NA,NA,NA
"1446",NA,NA,NA
"1447",NA,NA,NA
"1448",NA,NA,NA
"1449",NA,NA,NA
"1450",NA,NA,NA
"1451",NA,NA,NA
"1452",NA,NA,NA
"1453",NA,NA,NA
"1454",NA,NA,NA
"1455",NA,NA,NA
"1456",NA,NA,NA
"1457",NA,NA,NA
"1458",NA,NA,NA
"1459",NA,NA,NA
"1460",NA,NA,NA
"1461",NA,NA,NA
"1462",NA,NA,NA
"1463",NA,NA,NA
"1464",NA,NA,NA
"1465",NA,NA,NA
"1466",NA,NA,NA
"1467",NA,NA,NA
"1468",NA,NA,NA
"1469",NA,NA,NA
"1470",0.222222222222222,NA,NA
"1471",0.150943396226415,NA,NA
"1472",0.0909090909090909,NA,NA
"1473",-0.557522123893805,NA,NA
"1474",-0.534246575342466,NA,NA
"1475",-0.505882352941176,NA,NA
"1476",-0.220338983050847,NA,NA
"1477",-0.111111111111111,NA,NA
"1478",-0.0526315789473684,NA,NA
"1479",0.024390243902439,NA,NA
"1480",0.0952380952380952,NA,NA
"1481",0.181818181818182,NA,NA
"1482",0.391304347826087,NA,NA
"1483",0.469387755102041,NA,NA
"1484",0.509433962264151,NA,NA
"1485",0.543859649122807,NA,NA
"1486",0.560975609756098,NA,NA
"1487",0.6,NA,NA
"1488",0.610738255033557,NA,NA
"1489",0.620253164556962,NA,NA
"1490",0.610062893081761,NA,NA
"1491",0.619047619047619,NA,NA
"1492",0.470588235294118,NA,NA
"1493",0.411764705882353,NA,NA
"1494",0.526717557251908,NA,NA
"1495",0.304347826086957,NA,NA
"1496",0.234042553191489,NA,NA
"1497",0.377777777777778,NA,NA
"1498",0.433962264150943,NA,NA
"1499",0.411764705882353,NA,NA
"1500",0.272727272727273,NA,NA
"1501",0.423728813559322,NA,NA
"1502",0.543859649122807,NA,NA
"1503",-0.121951219512195,NA,NA
"1504",0,NA,NA
"1505",-0.142857142857143,NA,NA
"1506",-0.0212765957446809,NA,NA
"1507",0.0740740740740741,NA,NA
"1508",0.438202247191011,NA,NA
"1509",-0.219512195121951,NA,NA
"1510",-0.253012048192771,NA,NA
"1511",0.169230769230769,NA,NA
"1512",0,NA,NA
"1513",-0.163636363636364,NA,NA
"1514",-0.142857142857143,NA,NA
"1515",-0.0909090909090909,NA,NA
"1516",0.107692307692308,NA,NA
"1517",-0.0303030303030303,NA,NA
"1518",0,NA,NA
"1519",-0.25,NA,NA
"1520",-0.0357142857142857,NA,NA
"1521",-0.1875,NA,NA
"1522",-0.0566037735849057,NA,NA
"1523",-0.0454545454545455,NA,NA
"1524",0,NA,NA
"1525",0,NA,NA
"1526",-0.183673469387755,NA,NA
"1527",-0.257142857142857,NA,NA
