rii,microsite
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
NA,Ephedra californica
-0.333333333,triangle
-1,triangle
-1,triangle
NA,triangle
-1,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-1,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.329479769,triangle
-0.391304348,triangle
-0.504950495,triangle
-0.612403101,triangle
-0.689440994,triangle
-0.632653061,triangle
-0.495934959,triangle
-0.4375,triangle
-0.333333333,triangle
-0.212121212,triangle
-0.283018868,triangle
-0.301204819,triangle
0.506493506,triangle
0.515789474,triangle
0.379310345,triangle
NA,triangle
NA,triangle
NA,triangle
-0.6,triangle
-0.224489796,triangle
-0.191489362,triangle
0.999132321,triangle
0.998356615,triangle
0.998265395,triangle
1,triangle
0.999132321,triangle
1,triangle
1,triangle
1,triangle
1,triangle
0.998356615,triangle
0.996879875,triangle
-0.615384615,triangle
-0.631067961,triangle
-0.6,triangle
-0.581395349,triangle
-0.581395349,triangle
-0.542168675,triangle
-0.55,triangle
-0.569620253,triangle
-0.558441558,triangle
-0.567567568,triangle
-0.534246575,triangle
-0.444444444,triangle
-0.57480315,triangle
-0.546218487,triangle
-0.527272727,triangle
-0.523809524,triangle
-0.6,triangle
-0.5625,triangle
-0.462365591,triangle
-0.391304348,triangle
-0.609467456,triangle
-0.666666667,triangle
-1,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-1,triangle
-0.777777778,triangle
-0.673469388,triangle
-0.65258216,triangle
-0.884405671,triangle
-0.551020408,triangle
-0.533333333,triangle
-0.521126761,triangle
-0.505882353,triangle
-0.515789474,triangle
-0.52,triangle
-0.523809524,triangle
-0.513513514,triangle
-0.530434783,triangle
-0.520661157,triangle
-0.548387097,triangle
-0.5625,triangle
-0.538461538,triangle
-0.552238806,triangle
-0.542857143,triangle
-0.542857143,triangle
-0.555555556,triangle
-0.555555556,triangle
-0.567567568,triangle
-0.567567568,triangle
-0.578947368,triangle
-0.578947368,triangle
-0.538461538,triangle
-0.58974359,triangle
-0.569620253,triangle
-0.56097561,triangle
-0.580246914,triangle
-0.581395349,triangle
-0.530864198,triangle
-0.530864198,triangle
-0.56097561,triangle
-0.6,triangle
-0.6,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-1,triangle
-0.75,triangle
-0.640449438,triangle
-0.623678647,triangle
-0.835723598,triangle
-0.476190476,triangle
-0.461538462,triangle
-0.442622951,triangle
-0.44,triangle
-0.45,triangle
-0.493975904,triangle
-0.454545455,triangle
-0.446808511,triangle
-0.44,triangle
-0.433962264,triangle
-0.454545455,triangle
-0.467889908,triangle
-0.448275862,triangle
-0.466666667,triangle
-0.483870968,triangle
-0.483870968,triangle
-0.5,triangle
-0.5,triangle
-0.492537313,triangle
-0.515151515,triangle
-0.515151515,triangle
-0.507246377,triangle
-0.485714286,triangle
-0.529411765,triangle
-0.542857143,triangle
-0.555555556,triangle
-0.555555556,triangle
-0.578947368,triangle
-0.569620253,triangle
-0.580246914,triangle
-0.542168675,triangle
-0.580246914,triangle
-0.6,triangle
-0.619047619,triangle
-0.581395349,triangle
-0.617977528,triangle
-0.617977528,triangle
-0.6,triangle
-0.531914894,triangle
-0.617021277,triangle
-0.6,triangle
-0.6,triangle
-0.6,triangle
-0.616161616,triangle
-0.616161616,triangle
-0.616161616,triangle
-0.6,triangle
-0.584158416,triangle
-0.583333333,triangle
-0.617021277,triangle
-0.617021277,triangle
-0.6,triangle
-0.548387097,triangle
-0.582417582,triangle
-0.563218391,triangle
-0.6,triangle
-0.580246914,triangle
-0.6,triangle
-0.578231293,triangle
-0.555555556,triangle
-0.58778626,triangle
-0.6,triangle
-0.585585586,triangle
-0.610062893,triangle
-0.553956835,triangle
-0.551020408,triangle
-0.446808511,triangle
-0.428571429,triangle
-0.636363636,triangle
-1,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
0.648854962,square
-1,square
-1,square
1,square
-1,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
0.555555556,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
-0.18556701,square
-0.371428571,square
-0.333333333,square
-0.485714286,square
-0.462365591,square
-0.333333333,square
-0.314285714,square
-0.210526316,square
-0.157894737,square
-0.176470588,square
-0.236363636,square
-0.125,square
0.283018868,square
-0.045454545,square
0.114754098,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
NA,square
