"","rii_calc_shrub","rii_calc_triangle","rii_calc_square"
"1",-0.290104832523651,-0.0150989327136836,0.0165001705569904
"2",-0.00341856967044987,0,-0.00341856967044987
"3",-0.0130610215516417,0.00366741268736718,-0.00371352785145885
"4",-0.0103039780638803,0.00203140209065132,0
"5",-0.0045692686777828,0.0112317219619016,-0.0184816880911957
"6",-0.0132832603101746,0,-0.0021781497191333
"7",-0.00873941889727746,0.0149900587538815,-0.0547316046311358
"8",-0.0378444320683162,0.00242167784037316,-0.0537738643401459
"9",-0.0140945457137257,0,-0.0176668335598312
"10",-0.00197987467597415,-0.00197987467597415,-0.00197987467597415
"11",-0.0453765453765454,-0.063174908524795,-0.0659124348828886
"12",-0.0461203244159303,0,-0.0167955996117304
"13",-0.0500510725229826,-0.0223877438740531,-0.0265584498363999
"14",-0.0267335497196814,-0.00375007211677148,-0.0056259874378637
"15",-0.0048551132007972,0.0190091303697051,-0.00730039191577653
"16",-0.0297421405863653,-0.0120816553256492,-0.0208533958993575
"17",-0.0126638279046619,0.00535921205098492,0.00535921205098492
"18",0.00295150215925681,0.0146458288556603,-0.0120466729738253
"19",-0.00893861732716583,0.0286745900406199,0.00296497621841992
"20",-0.0650134487961687,-0.0347157304325657,-0.0475125287677715
"21",-0.0234148261104825,0.00682642734389921,-0.0306648172000396
"22",0.0301054477595162,0.044562569213732,0.0109366043792273
