project_id,site,microsite,animal_hit,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,scientific_name,year
2006491,Tecopa_shrub,square,1,Shirley Chen,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2021-01-09 5:50,1,Canis latrans,2023
2006491,Tecopa_shrub,square,1,Shirley Chen,90d950db-2106-4bd9-a4c1-777604c3eada,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-06 15:32,1,Dipodomys heermanni,2023
2006491,Tecopa_shrub,Larrea tridentata,1,Shirley Chen,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-05 21:58,1,Dipodomys heermanni,2023
2006491,Tecopa_shrub,Larrea tridentata,1,Shirley Chen,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-02 14:44,1,Dipodomys heermanni,2023
2006491,Tecopa_shrub,square,1,Shirley Chen,90d950db-2106-4bd9-a4c1-777604c3eada,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-05 12:28,1,Dipodomys heermanni,2023
2006491,Tecopa_shrub,Larrea tridentata,1,Shirley Chen,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-02 20:02,1,Dipodomys heermanni,2023
