project_id,site,microsite,animal_hit,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,scientific_name
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-10 6:53,1,Lepus californicus
2006467,Tecopa,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-10 7:16,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-11 5:17,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-11 5:20,1,Lepus californicus
2006467,Tecopa,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-11 5:36,1,Lepus californicus
2006467,Tecopa_open O,open,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-13 2:27,1,Lepus californicus
2006467,Tecopa,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-09 5:12,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-11 7:07,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-11 22:39,1,Lepus californicus
2006467,Tecopa,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-12 5:38,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-13 1:37,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-13 7:19,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-13 7:34,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-13 7:35,1,Lepus californicus
2006467,Tecopa,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-13 7:36,1,Lepus californicus
2006467,Tecopa,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-15 0:20,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-18 0:41,1,Lepus californicus
2006467,Tecopa_open S,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-19 2:18,1,Lepus californicus
2006467,Tecopa_open T,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-19 2:25,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-20 1:18,1,Lepus californicus
2006467,Tecopa_open S,square,1,Minahil Malik,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2021-01-22 9:02,1,Canis latrans
2006467,Tecopa_open O,open,1,Minahil Malik,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2021-01-22 9:18,1,Canis latrans
2006467,Tecopa_open O,open,1,Minahil Malik,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2021-01-22 9:21,1,Canis latrans
2006467,Tecopa_open O,open,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-22 1:26,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-22 5:41,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-11 11:42,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-15 9:24,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-15 10:30,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-15 10:32,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-15 10:33,1,Lepus californicus
2006467,Tecopa,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-17 10:50,1,Lepus californicus
2006467,Tecopa_open O,open,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-18 15:08,1,Lepus californicus
2006467,Tecopa_open O,open,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-19 14:04,1,Lepus californicus
2006467,Tecopa_open S,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-21 8:08,1,Lepus californicus
2006467,Tecopa_open S,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-21 8:12,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-23 3:37,1,Lepus californicus
2006467,Tecopa,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-23 11:31,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-04 7:04,1,Dipodomys ingens
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-10 22:19,2,Lepus californicus
2006467,Tecopa,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-11 23:31,1,Lepus californicus
2006467,Tecopa_open O,open,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-12 0:13,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-13 1:37,2,Lepus californicus
2006467,Tecopa_open O,open,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-13 2:44,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-13 5:37,1,Dipodomys ingens
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-13 6:05,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-13 21:54,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-13 21:56,1,Lepus californicus
2006467,Tecopa,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-13 23:19,1,Lepus californicus
2006467,Tecopa_open T,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-14 3:04,1,Lepus californicus
2006467,Tecopa_open T,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-14 23:32,1,Lepus californicus
2006467,Tecopa_open T,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-15 4:07,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-15 22:19,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-15 22:33,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-17 0:15,1,Dipodomys heermanni
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-17 0:17,1,Dipodomys heermanni
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-18 0:44,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-18 2:47,1,Dipodomys heermanni
2006467,Tecopa_open S,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-19 2:02,1,Lepus californicus
2006467,Tecopa_open T,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-19 2:24,1,Lepus californicus
2006467,Tecopa_open S,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-19 3:13,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-19 23:07,1,Dipodomys ingens
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-20 0:35,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-20 2:18,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-20 2:40,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-20 3:12,1,Dipodomys ingens
2006467,Tecopa,triangle,1,Minahil Malik,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-20 3:35,1,Dipodomys ingens
2006467,Tecopa,triangle,1,Minahil Malik,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-20 4:38,1,Dipodomys ingens
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-20 22:15,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-21 6:54,1,Dipodomys heermanni
2006467,Tecopa_open S,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-22 1:12,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-22 5:44,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2022-01-11 11:37,1,Canis latrans
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2022-01-11 13:02,1,Canis latrans
2006467,Tecopa,square,1,Minahil Malik,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2022-01-12 10:21,1,Canis latrans
2006467,Tecopa,triangle,1,Minahil Malik,aaf3b049-36e6-46dd-9a07-8a580e9618b7,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,,2022-01-12 12:29,1,Canis latrans
2006467,Tecopa_open T,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-22 6:03,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-22 6:13,1,Lepus californicus
2006467,Tecopa_open T,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-22 6:17,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-22 22:29,1,Lepus californicus
2006467,Tecopa,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-22 23:31,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-23 6:06,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-23 23:12,1,Lepus californicus
2006467,Tecopa_open T,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-26 3:09,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-26 3:27,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-26 6:27,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-27 0:31,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-27 5:33,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-23 2:23,1,Dipodomys ingens
2006467,Tecopa,triangle,1,Minahil Malik,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-25 4:10,1,Dipodomys ingens
2006467,Tecopa,triangle,1,Minahil Malik,404bce49-ba9d-41b0-a6e2-bac7849da257,Mammalia,Rodentia,Heteromyidae,Dipodomys,ingens,Giant Kangaroo Rat,,2021-01-29 3:40,1,Dipodomys ingens
2006467,Tecopa,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-25 3:26,1,Lepus californicus
2006467,Tecopa,square,1,Minahil Malik,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-23 3:02,1,Dipodomys heermanni
2006467,Tecopa,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-15 8:49,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-15 8:30,1,Lepus californicus
2006467,Tecopa,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-15 6:19,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-14 11:45,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-12 11:40,1,Lepus californicus
2006467,Tecopa,square,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-27 5:48,1,Lepus californicus
2006467,Tecopa_open T,triangle,1,Minahil Malik,bb2be16f-b283-455b-9068-aedea2a3d22d,Mammalia,Rodentia,Heteromyidae,Dipodomys,heermanni,Heermann's Kangaroo Rat,,2021-01-26 2:36,1,Dipodomys heermanni
2006467,Tecopa_open O,open,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-19 2:18,1,Sylvilagus audubonii
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-20 5:20,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-21 0:26,1,Lepus californicus
2006467,Tecopa_open O,open,1,Minahil Malik,c0206b78-8e3a-4612-84c7-ba13a36ba3f2,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,Red-tailed Hawk,,2021-01-03 17:16,1,Buteo jamaicensis
2006467,Tecopa_open O,open,1,Minahil Malik,c0206b78-8e3a-4612-84c7-ba13a36ba3f2,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,Red-tailed Hawk,,2021-01-03 17:19,1,Buteo jamaicensis
2006467,Tecopa_open O,open,1,Minahil Malik,c0206b78-8e3a-4612-84c7-ba13a36ba3f2,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,Red-tailed Hawk,,2021-01-04 12:57,1,Buteo jamaicensis
2006467,Tecopa_open O,open,1,Minahil Malik,c0206b78-8e3a-4612-84c7-ba13a36ba3f2,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,Red-tailed Hawk,,2021-01-04 13:07,1,Buteo jamaicensis
2006467,Tecopa_open O,open,1,Minahil Malik,c0206b78-8e3a-4612-84c7-ba13a36ba3f2,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,Red-tailed Hawk,,2021-01-04 13:08,1,Buteo jamaicensis
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-10 5:33,1,Sylvilagus audubonii
2006467,Tecopa,square,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-14 22:59,1,Sylvilagus audubonii
2006467,Tecopa_open O,open,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-22 6:29,1,Sylvilagus audubonii
2006467,Tecopa_open O,open,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-23 5:16,1,Sylvilagus audubonii
2006467,Tecopa_open O,open,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-22 1:25,1,Sylvilagus audubonii
2006467,Tecopa_open O,open,1,Minahil Malik,87fdd451-ca1e-47b1-af43-aa4517cd13bf,Aves,Passeriformes,Corvidae,Corvus,brachyrhynchos,American Crow,,2022-01-11 23:02,1,Corvus brachyrhynchos
2006467,Tecopa,triangle,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2022-01-12 4:19,1,Sylvilagus audubonii
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-12 10:08,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2022-01-09 3:46,1,Sylvilagus audubonii
