"Plot Title: 20884543"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20884543, SEN S/N: 20884543)","Intensity, lum/ft² (LGR S/N: 20884543, SEN S/N: 20884543)","Coupler Detached (LGR S/N: 20884543)","Coupler Attached (LGR S/N: 20884543)","Host Connected (LGR S/N: 20884543)","Stopped (LGR S/N: 20884543)","End Of File (LGR S/N: 20884543)"
1,07/15/21 01:07:57  PM,23.100,0.0,,,,,
2,07/15/21 01:08:01  PM,,,Logged,,,,
3,07/15/21 02:07:57  PM,22.238,10.0,,,,,
4,07/15/21 03:07:57  PM,22.238,10.0,,,,,
5,07/15/21 04:07:57  PM,21.855,9.0,,,,,
6,07/15/21 05:07:57  PM,22.238,10.0,,,,,
7,07/15/21 06:07:57  PM,22.333,9.0,,,,,
8,07/15/21 07:07:57  PM,22.142,9.0,,,,,
9,07/15/21 08:07:57  PM,22.142,9.0,,,,,
10,07/15/21 09:07:57  PM,22.238,8.0,,,,,
11,07/15/21 10:07:57  PM,22.238,9.0,,,,,
12,07/15/21 11:07:57  PM,22.238,8.0,,,,,
13,07/16/21 12:07:57  AM,22.333,8.0,,,,,
14,07/16/21 01:07:57  AM,22.238,8.0,,,,,
15,07/16/21 02:07:57  AM,22.238,8.0,,,,,
16,07/16/21 03:07:57  AM,22.333,8.0,,,,,
17,07/16/21 04:07:57  AM,22.238,8.0,,,,,
18,07/16/21 05:07:57  AM,22.238,8.0,,,,,
19,07/16/21 06:07:57  AM,22.238,8.0,,,,,
20,07/16/21 07:07:57  AM,22.238,9.0,,,,,
21,07/16/21 08:07:57  AM,22.238,10.0,,,,,
22,07/16/21 09:07:57  AM,22.238,9.0,,,,,
23,07/16/21 10:07:57  AM,22.238,12.0,,,,,
24,07/16/21 11:07:57  AM,22.238,11.0,,,,,
25,07/16/21 12:07:57  PM,22.238,10.0,,,,,
26,07/16/21 01:07:57  PM,22.333,11.0,,,,,
27,07/16/21 02:07:57  PM,22.333,11.0,,,,,
28,07/16/21 03:07:57  PM,22.333,10.0,,,,,
29,07/16/21 04:07:57  PM,22.333,10.0,,,,,
30,07/16/21 05:07:57  PM,22.333,10.0,,,,,
