# Omega OM-92b Logger 
Time Zone UTC + -4 hours

# Configuration :
DeviceID,15502
LoggingStart,Button Press
LoggingStartTime,04.06 12:50:00
LoggingInterval,1 hour
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,NA
TemperatureAlarmThresholdLow,NA
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,NA
HumidityAlarmThresholdLow,NA
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,121,2021-03-06,16:50:00,,2021-03-06 16:50:00,22.0413,13.0648,-7.61051
,,122,2021-03-06,17:50:00,,2021-03-06 17:50:00,21.9558,12.9335,-7.8084
,,123,2021-03-06,18:50:00,,2021-03-06 18:50:00,21.9718,12.6436,-8.0883
,,124,2021-03-06,19:50:00,,2021-03-06 19:50:00,21.9291,12.8176,-7.94571
,,125,2021-03-06,20:50:00,,2021-03-06 20:50:00,21.9291,13.4493,-7.32333
,,126,2021-03-06,21:50:00,,2021-03-06 21:50:00,21.9131,13.8491,-6.95548
,,127,2021-03-06,22:50:00,,2021-03-06 22:50:00,21.9024,14.0627,-6.76464
,,128,2021-03-06,23:50:00,,2021-03-06 23:50:00,21.9451,14.2214,-6.58428
,,129,2021-03-07,00:50:00,,2021-03-07 00:50:00,22.0253,14.1146,-6.61891
,,130,2021-03-07,01:50:00,,2021-03-07 01:50:00,21.9558,14.0627,-6.72216
,,131,2021-03-07,02:50:00,,2021-03-07 02:50:00,21.6621,14.1451,-6.87975
,,132,2021-03-07,03:50:00,,2021-03-07 03:50:00,21.6621,13.901,-7.10622
,,133,2021-03-07,04:50:00,,2021-03-07 04:50:00,21.6461,13.193,-7.79624
,,134,2021-03-07,05:50:00,,2021-03-07 05:50:00,21.6461,12.7901,-8.19618
,,135,2021-03-07,06:50:00,,2021-03-07 06:50:00,21.9024,12.6864,-8.09941
,,136,2021-03-07,07:50:00,,2021-03-07 07:50:00,21.9558,12.4971,-8.25096
,,137,2021-03-07,08:50:00,,2021-03-07 08:50:00,21.9451,11.9509,-8.8331
,,138,2021-03-07,09:50:00,,2021-03-07 09:50:00,21.8864,11.6548,-9.19961
,,139,2021-03-07,10:50:00,,2021-03-07 10:50:00,21.8437,11.5999,-9.29317
,,140,2021-03-07,11:50:00,,2021-03-07 11:50:00,21.8864,11.4961,-9.37449
,,141,2021-03-07,12:50:00,,2021-03-07 12:50:00,21.8276,11.3283,-9.60744
,,142,2021-03-07,13:50:00,,2021-03-07 13:50:00,21.9131,11.2978,-9.5754
,,143,2021-03-07,14:50:00,,2021-03-07 14:50:00,21.9291,11.5328,-9.30069
,,144,2021-03-07,15:50:00,,2021-03-07 15:50:00,21.9558,11.8044,-8.98259
,,145,2021-03-07,16:50:00,,2021-03-07 16:50:00,21.9718,12.1584,-8.59154
,,146,2021-03-07,17:50:00,,2021-03-07 17:50:00,22.0146,12.4361,-8.26786
,,147,2021-03-07,18:50:00,,2021-03-07 18:50:00,22.0413,12.6162,-8.06177
,,148,2021-03-07,19:50:00,,2021-03-07 19:50:00,22.0253,12.7291,-7.95946
,,149,2021-03-07,20:50:00,,2021-03-07 20:50:00,21.9131,12.9641,-7.81162
,,150,2021-03-07,21:50:00,,2021-03-07 21:50:00,21.9986,12.9671,-7.74123
,,151,2021-03-07,22:50:00,,2021-03-07 22:50:00,21.9131,12.9976,-7.77821
,,152,2021-03-07,23:50:00,,2021-03-07 23:50:00,22.0146,12.6131,-8.08587
,,153,2021-03-08,00:50:00,,2021-03-08 00:50:00,21.9558,12.4331,-8.31711
,,154,2021-03-08,01:50:00,,2021-03-08 01:50:00,21.9986,12.6436,-8.06731
,,155,2021-03-08,02:50:00,,2021-03-08 02:50:00,21.9879,12.9,-7.81672
,,156,2021-03-08,03:50:00,,2021-03-08 03:50:00,22.0573,12.726,-7.93735
,,157,2021-03-08,04:50:00,,2021-03-08 04:50:00,21.9879,12.7901,-7.92715
,,158,2021-03-08,05:50:00,,2021-03-08 05:50:00,22.0253,13.0159,-7.67159
,,159,2021-03-08,06:50:00,,2021-03-08 06:50:00,21.9879,13.3394,-7.38322
,,160,2021-03-08,07:50:00,,2021-03-08 07:50:00,21.9986,13.7423,-6.9884
,,161,2021-03-08,08:50:00,,2021-03-08 08:50:00,21.9451,14.8043,-6.0588
,,162,2021-03-08,09:50:00,,2021-03-08 09:50:00,21.9718,16.0281,-4.99137
,,163,2021-03-08,10:50:00,,2021-03-08 10:50:00,21.9291,17.5082,-3.85194
,,164,2021-03-08,11:50:00,,2021-03-08 11:50:00,21.7742,18.5672,-3.19207
,,165,2021-03-08,12:50:00,,2021-03-08 12:50:00,21.8544,19.0677,-2.76841
,,166,2021-03-08,13:50:00,,2021-03-08 13:50:00,21.8544,19.3576,-2.56486
,,167,2021-03-08,14:50:00,,2021-03-08 14:50:00,21.9879,19.9619,-2.03877
,,168,2021-03-08,15:50:00,,2021-03-08 15:50:00,21.9718,20.4807,-1.70366
,,169,2021-03-08,16:50:00,,2021-03-08 16:50:00,21.9558,21.2192,-1.23436
,,170,2021-03-08,17:50:00,,2021-03-08 17:50:00,21.8864,21.5885,-1.05656
,,171,2021-03-08,18:50:00,,2021-03-08 18:50:00,21.8704,22.2751,-0.641191
,,172,2021-03-08,19:50:00,,2021-03-08 19:50:00,21.7742,23.093,-0.226379
,,173,2021-03-08,20:50:00,,2021-03-08 20:50:00,21.6194,23.8071,0.0628561
,,174,2021-03-08,21:50:00,,2021-03-08 21:50:00,21.6033,24.2893,0.326264
,,175,2021-03-08,22:50:00,,2021-03-08 22:50:00,21.6033,24.5457,0.471513
,,176,2021-03-08,23:50:00,,2021-03-08 23:50:00,21.6728,24.7257,0.631562
,,177,2021-03-09,00:50:00,,2021-03-09 00:50:00,21.6621,25.6443,1.12915
,,178,2021-03-09,01:50:00,,2021-03-09 01:50:00,21.6194,26.0655,1.31966
,,179,2021-03-09,02:50:00,,2021-03-09 02:50:00,21.6194,25.9739,1.27062
,,180,2021-03-09,03:50:00,,2021-03-09 03:50:00,21.6194,25.8457,1.2017
,,181,2021-03-09,04:50:00,,2021-03-09 04:50:00,21.6194,25.8,1.17702
,,182,2021-03-09,05:50:00,,2021-03-09 05:50:00,21.6194,25.7115,1.12919
,,183,2021-03-09,06:50:00,,2021-03-09 06:50:00,21.8276,25.2689,1.06472
,,184,2021-03-09,07:50:00,,2021-03-09 07:50:00,21.8864,25.3605,1.16496
,,185,2021-03-09,08:50:00,,2021-03-09 08:50:00,21.9291,25.8549,1.47043
,,186,2021-03-09,09:50:00,,2021-03-09 09:50:00,21.6995,26.157,1.43686
,,187,2021-03-09,10:50:00,,2021-03-09 10:50:00,21.9558,25.6535,1.38404
,,188,2021-03-09,11:50:00,,2021-03-09 11:50:00,21.8864,24.9027,0.911628
,,189,2021-03-09,12:50:00,,2021-03-09 12:50:00,21.9131,23.9322,0.38316
,,190,2021-03-09,13:50:00,,2021-03-09 13:50:00,21.8009,22.6902,-0.445949
,,191,2021-03-09,14:50:00,,2021-03-09 14:50:00,21.6888,21.4755,-1.29299
,,192,2021-03-09,15:50:00,,2021-03-09 15:50:00,21.7582,20.5966,-1.80415
,,193,2021-03-09,16:50:00,,2021-03-09 16:50:00,21.9451,24.3259,0.636167
,,194,2021-03-09,17:50:00,,2021-03-09 17:50:00,21.9291,24.7196,0.845335
,,195,2021-03-09,18:50:00,,2021-03-09 18:50:00,21.8544,24.6983,0.769992
,,196,2021-03-09,19:50:00,,2021-03-09 19:50:00,21.9558,24.3137,0.638241
,,197,2021-03-09,20:50:00,,2021-03-09 20:50:00,21.8704,23.9017,0.329451
,,198,2021-03-09,21:50:00,,2021-03-09 21:50:00,21.9986,23.6179,0.272422
,,199,2021-03-09,22:50:00,,2021-03-09 22:50:00,21.8864,23.3616,0.0272804
,,200,2021-03-09,23:50:00,,2021-03-09 23:50:00,21.9131,23.3341,0.0335313
,,201,2021-03-10,00:50:00,,2021-03-10 00:50:00,21.9024,23.4653,0.101914
,,202,2021-03-10,01:50:00,,2021-03-10 01:50:00,21.9291,24.0909,0.488151
,,203,2021-03-10,02:50:00,,2021-03-10 02:50:00,21.9879,24.5914,0.82291
,,204,2021-03-10,03:50:00,,2021-03-10 03:50:00,21.9024,25.034,0.998263
,,205,2021-03-10,04:50:00,,2021-03-10 04:50:00,21.8544,25.3849,1.15113
,,206,2021-03-10,05:50:00,,2021-03-10 05:50:00,21.9131,25.5741,1.30451
,,207,2021-03-10,06:50:00,,2021-03-10 06:50:00,21.8437,25.9098,1.42727
,,208,2021-03-10,07:50:00,,2021-03-10 07:50:00,21.9024,26.5232,1.80435
,,209,2021-03-10,08:50:00,,2021-03-10 08:50:00,21.9024,27.2343,2.17516
,,210,2021-03-10,09:50:00,,2021-03-10 09:50:00,21.8864,27.4846,2.28989
,,211,2021-03-10,10:50:00,,2021-03-10 10:50:00,21.8116,25.8427,1.36379
,,212,2021-03-10,11:50:00,,2021-03-10 11:50:00,21.8864,25.6901,1.34486
,,213,2021-03-10,12:50:00,,2021-03-10 12:50:00,21.8704,25.0797,0.996473
,,214,2021-03-10,13:50:00,,2021-03-10 13:50:00,21.8437,24.6555,0.736921
,,215,2021-03-10,14:50:00,,2021-03-10 14:50:00,21.9718,24.5914,0.809345
,,216,2021-03-10,15:50:00,,2021-03-10 15:50:00,21.8009,24.8386,0.803397
,,217,2021-03-10,16:50:00,,2021-03-10 16:50:00,21.6621,25.2232,0.898904
,,218,2021-03-10,17:50:00,,2021-03-10 17:50:00,21.8437,25.6443,1.28365
,,219,2021-03-10,18:50:00,,2021-03-10 18:50:00,21.8116,26.0929,1.49825
,,220,2021-03-10,19:50:00,,2021-03-10 19:50:00,21.6461,26.5599,1.60467
,,221,2021-03-10,20:50:00,,2021-03-10 20:50:00,21.6888,26.7063,1.71807
,,222,2021-03-10,21:50:00,,2021-03-10 21:50:00,21.6033,26.6758,1.62904
,,223,2021-03-10,22:50:00,,2021-03-10 22:50:00,21.6194,26.6178,1.61233
,,224,2021-03-10,23:50:00,,2021-03-10 23:50:00,21.5873,26.9078,1.73638
,,225,2021-03-11,00:50:00,,2021-03-11 00:50:00,21.7315,27.6463,2.23945
,,226,2021-03-11,01:50:00,,2021-03-11 01:50:00,21.6621,29.0349,2.86974
,,227,2021-03-11,02:50:00,,2021-03-11 02:50:00,21.4485,30.1366,3.21144
,,228,2021-03-11,03:50:00,,2021-03-11 03:50:00,21.5446,30.5974,3.50993
,,229,2021-03-11,04:50:00,,2021-03-11 04:50:00,21.5606,30.9911,3.70542
,,230,2021-03-11,05:50:00,,2021-03-11 05:50:00,21.6033,30.3716,3.45582
,,231,2021-03-11,06:50:00,,2021-03-11 06:50:00,21.8864,31.2993,4.12976
,,232,2021-03-11,07:50:00,,2021-03-11 07:50:00,21.7849,32.0897,4.39739
,,233,2021-03-11,08:50:00,,2021-03-11 08:50:00,21.7849,34.0581,5.25123
,,234,2021-03-11,09:50:00,,2021-03-11 09:50:00,22.0573,36.7712,6.60078
,,235,2021-03-11,10:50:00,,2021-03-11 10:50:00,22.2122,38.7854,7.51726
,,236,2021-03-11,11:50:00,,2021-03-11 11:50:00,22.6608,39.7314,8.27233
,,237,2021-03-11,12:50:00,,2021-03-11 12:50:00,22.6608,40.2106,8.4492
,,238,2021-03-11,13:50:00,,2021-03-11 13:50:00,22.6181,41.6907,8.94562
,,239,2021-03-11,14:50:00,,2021-03-11 14:50:00,22.5647,41.7639,8.92358
,,240,2021-03-11,15:50:00,,2021-03-11 15:50:00,23.0293,41.709,9.32211
,,241,2021-03-11,16:50:00,,2021-03-11 16:50:00,22.805,43.4821,9.73981
,,242,2021-03-11,17:50:00,,2021-03-11 17:50:00,22.4044,48.3925,10.9792
,,243,2021-03-11,18:50:00,,2021-03-11 18:50:00,21.5873,40.3937,7.55387
,,244,2021-03-11,19:50:00,,2021-03-11 19:50:00,21.7849,31.0277,3.91728
,,245,2021-03-11,20:50:00,,2021-03-11 20:50:00,21.6728,28.7602,2.74484
,,246,2021-03-11,21:50:00,,2021-03-11 21:50:00,21.8009,28.5222,2.73808
,,247,2021-03-11,22:50:00,,2021-03-11 22:50:00,21.8704,27.4784,2.27303
,,248,2021-03-11,23:50:00,,2021-03-11 23:50:00,21.6995,26.5934,1.66795
,,249,2021-03-12,00:50:00,,2021-03-12 00:50:00,21.8864,25.8793,1.44722
,,250,2021-03-12,01:50:00,,2021-03-12 01:50:00,21.6621,25.9098,1.2726
,,251,2021-03-12,02:50:00,,2021-03-12 02:50:00,21.9131,25.9251,1.49463
,,252,2021-03-12,03:50:00,,2021-03-12 03:50:00,21.7849,26.3218,1.59745
,,253,2021-03-12,04:50:00,,2021-03-12 04:50:00,21.9291,26.3218,1.72049
,,254,2021-03-12,05:50:00,,2021-03-12 05:50:00,21.8276,26.2272,1.58359
,,255,2021-03-12,06:50:00,,2021-03-12 06:50:00,21.8276,26.0655,1.49721
,,256,2021-03-12,07:50:00,,2021-03-12 07:50:00,21.8864,26.038,1.53256
,,257,2021-03-12,08:50:00,,2021-03-12 08:50:00,21.8704,25.7786,1.37918
,,258,2021-03-12,09:50:00,,2021-03-12 09:50:00,21.8704,24.802,0.841763
,,259,2021-03-12,10:50:00,,2021-03-12 10:50:00,21.6621,23.5508,-0.0504139
,,260,2021-03-12,11:50:00,,2021-03-12 11:50:00,21.7155,21.2985,-1.38361
,,261,2021-03-12,12:50:00,,2021-03-12 12:50:00,21.7849,22.0615,-0.844772
,,262,2021-03-12,13:50:00,,2021-03-12 13:50:00,21.7849,22.1256,-0.805043
,,263,2021-03-12,14:50:00,,2021-03-12 14:50:00,21.6621,21.6495,-1.20517
,,264,2021-03-12,15:50:00,,2021-03-12 15:50:00,21.7422,21.9181,-0.96977
,,265,2021-03-12,16:50:00,,2021-03-12 16:50:00,21.7422,20.0443,-2.18616
,,266,2021-03-12,17:50:00,,2021-03-12 17:50:00,21.8437,18.2162,-3.39124
,,267,2021-03-12,18:50:00,,2021-03-12 18:50:00,21.9558,17.3648,-3.94002
,,268,2021-03-12,19:50:00,,2021-03-12 19:50:00,21.8704,16.3302,-4.82612
,,269,2021-03-12,20:50:00,,2021-03-12 20:50:00,21.9558,16.0433,-4.99171
,,270,2021-03-12,21:50:00,,2021-03-12 21:50:00,21.9131,15.7839,-5.24157
,,271,2021-03-12,22:50:00,,2021-03-12 22:50:00,21.9131,15.4604,-5.51463
,,272,2021-03-12,23:50:00,,2021-03-12 23:50:00,21.7155,15.4971,-5.64233
,,273,2021-03-13,00:50:00,,2021-03-13 00:50:00,21.7582,15.4849,-5.61835
,,274,2021-03-13,01:50:00,,2021-03-13 01:50:00,21.6888,15.5154,-5.64826
,,275,2021-03-13,02:50:00,,2021-03-13 02:50:00,21.6728,15.5123,-5.66373
,,276,2021-03-13,03:50:00,,2021-03-13 03:50:00,21.6461,15.4635,-5.72666
,,277,2021-03-13,04:50:00,,2021-03-13 04:50:00,21.7155,15.4177,-5.70984
,,278,2021-03-13,05:50:00,,2021-03-13 05:50:00,21.63,14.493,-6.58854
,,279,2021-03-13,06:50:00,,2021-03-13 06:50:00,21.9879,13.6873,-7.04896
,,280,2021-03-13,07:50:00,,2021-03-13 07:50:00,22.0146,13.3059,-7.39478
,,281,2021-03-13,08:50:00,,2021-03-13 08:50:00,21.8864,13.6416,-7.17293
,,282,2021-03-13,09:50:00,,2021-03-13 09:50:00,21.9451,14.3496,-6.46711
,,283,2021-03-13,10:50:00,,2021-03-13 10:50:00,21.7849,14.7616,-6.2248
,,284,2021-03-13,11:50:00,,2021-03-13 11:50:00,21.8437,14.7829,-6.15888
,,285,2021-03-13,12:50:00,,2021-03-13 12:50:00,21.9131,14.6883,-6.18747
,,286,2021-03-13,13:50:00,,2021-03-13 13:50:00,21.8116,14.9538,-6.03388
,,287,2021-03-13,14:50:00,,2021-03-13 14:50:00,21.7849,15.5184,-5.56837
,,288,2021-03-13,15:50:00,,2021-03-13 15:50:00,21.9024,16.2692,-4.84981
,,289,2021-03-13,16:50:00,,2021-03-13 16:50:00,21.8276,16.0037,-5.12787
