# Omega OM-92b Logger 
Time Zone UTC + -4 hours

# Configuration :
DeviceID,15531
LoggingStart,Button Press
LoggingStartTime,04.06 12:50:00
LoggingInterval,1 hour
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,NA
TemperatureAlarmThresholdLow,NA
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,NA
HumidityAlarmThresholdLow,NA
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,663,2021-03-29,07:00:00,,2021-03-29 07:00:00,21.4111,21.6281,-1.42816
,,664,2021-03-29,08:00:00,,2021-03-29 08:00:00,21.5339,21.0544,-1.69178
,,665,2021-03-29,09:00:00,,2021-03-29 09:00:00,21.7475,20.3799,-1.95659
,,666,2021-03-29,10:00:00,,2021-03-29 10:00:00,21.7315,19.9527,-2.25698
,,667,2021-03-29,11:00:00,,2021-03-29 11:00:00,21.7315,19.8245,-2.34417
,,668,2021-03-29,12:00:00,,2021-03-29 12:00:00,21.6781,20.0656,-2.22477
,,669,2021-03-29,13:00:00,,2021-03-29 13:00:00,21.6888,20.5051,-1.92225
,,670,2021-03-29,14:00:00,,2021-03-29 14:00:00,21.5927,21.1673,-1.57011
,,671,2021-03-29,15:00:00,,2021-03-29 15:00:00,21.6087,21.6892,-1.22476
,,672,2021-03-29,16:00:00,,2021-03-29 16:00:00,21.6194,21.8204,-1.13346
,,673,2021-03-29,17:00:00,,2021-03-29 17:00:00,21.6354,21.7258,-1.17943
,,674,2021-03-29,18:00:00,,2021-03-29 18:00:00,21.6087,22.8275,-0.524457
,,675,2021-03-29,19:00:00,,2021-03-29 19:00:00,21.5339,24.4694,0.369661
,,676,2021-03-29,20:00:00,,2021-03-29 20:00:00,21.5339,25.2628,0.811859
,,677,2021-03-29,21:00:00,,2021-03-29 21:00:00,21.6354,25.214,0.871183
,,678,2021-03-29,22:00:00,,2021-03-29 22:00:00,21.9451,25.0004,1.01585
,,679,2021-03-29,23:00:00,,2021-03-29 23:00:00,21.9451,25.1316,1.08867
,,680,2021-03-30,00:00:00,,2021-03-30 00:00:00,21.9291,25.5131,1.28483
,,681,2021-03-30,01:00:00,,2021-03-30 01:00:00,21.9291,25.8274,1.4556
,,682,2021-03-30,02:00:00,,2021-03-30 02:00:00,21.9451,25.3696,1.2199
,,683,2021-03-30,03:00:00,,2021-03-30 03:00:00,21.9184,25.0278,1.00847
,,684,2021-03-30,04:00:00,,2021-03-30 04:00:00,21.9184,25.4246,1.22734
,,685,2021-03-30,05:00:00,,2021-03-30 05:00:00,21.9184,25.4551,1.24405
,,686,2021-03-30,06:00:00,,2021-03-30 06:00:00,21.9291,25.5436,1.30149
,,687,2021-03-30,07:00:00,,2021-03-30 07:00:00,21.9612,26.0014,1.57661
,,688,2021-03-30,08:00:00,,2021-03-30 08:00:00,22.2976,25.5406,1.61315
,,689,2021-03-30,09:00:00,,2021-03-30 09:00:00,22.2549,24.8295,1.18304
,,690,2021-03-30,10:00:00,,2021-03-30 10:00:00,22.4205,24.4907,1.13199
,,691,2021-03-30,11:00:00,,2021-03-30 11:00:00,22.3777,24.7532,1.24425
,,692,2021-03-30,12:00:00,,2021-03-30 12:00:00,22.3083,25.0858,1.37146
,,693,2021-03-30,13:00:00,,2021-03-30 13:00:00,22.4792,25.4978,1.7441
,,694,2021-03-30,14:00:00,,2021-03-30 14:00:00,22.5647,25.6657,1.90859
,,695,2021-03-30,15:00:00,,2021-03-30 15:00:00,22.5219,26.0594,2.08559
,,696,2021-03-30,16:00:00,,2021-03-30 16:00:00,22.6608,24.683,1.44437
,,697,2021-03-30,17:00:00,,2021-03-30 17:00:00,22.8424,24.8905,1.71514
,,698,2021-03-30,18:00:00,,2021-03-30 18:00:00,22.7462,26.1051,2.30135
,,699,2021-03-30,19:00:00,,2021-03-30 19:00:00,22.3671,27.2099,2.5605
,,700,2021-03-30,20:00:00,,2021-03-30 20:00:00,22.116,27.9698,2.73334
,,701,2021-03-30,21:00:00,,2021-03-30 21:00:00,21.9451,28.4367,2.81992
,,702,2021-03-30,22:00:00,,2021-03-30 22:00:00,21.817,28.629,2.80461
,,703,2021-03-30,23:00:00,,2021-03-30 23:00:00,22.0306,28.3482,2.84947
,,704,2021-03-31,00:00:00,,2021-03-31 00:00:00,22.0413,28.1163,2.74275
,,705,2021-03-31,01:00:00,,2021-03-31 01:00:00,22.0573,28.397,2.89675
,,706,2021-03-31,02:00:00,,2021-03-31 02:00:00,22.3243,29.7917,3.80669
,,707,2021-03-31,03:00:00,,2021-03-31 03:00:00,22.2549,30.0511,3.86994
,,708,2021-03-31,04:00:00,,2021-03-31 04:00:00,22.2816,30.3441,4.03125
,,709,2021-03-31,05:00:00,,2021-03-31 05:00:00,22.2656,34.8974,6.02573
,,710,2021-03-31,06:00:00,,2021-03-31 06:00:00,22.2656,38.3673,7.40611
,,711,2021-03-31,07:00:00,,2021-03-31 07:00:00,22.351,35.7,6.43097
,,712,2021-03-31,08:00:00,,2021-03-31 08:00:00,22.2122,35.2209,6.1123
,,713,2021-03-31,09:00:00,,2021-03-31 09:00:00,22.2816,34.8913,6.03731
,,714,2021-03-31,10:00:00,,2021-03-31 10:00:00,22.1962,35.2026,6.09063
,,715,2021-03-31,11:00:00,,2021-03-31 11:00:00,22.2389,34.8547,5.98446
,,716,2021-03-31,12:00:00,,2021-03-31 12:00:00,22.2549,32.4102,4.9502
,,717,2021-03-31,13:00:00,,2021-03-31 13:00:00,22.3671,29.749,3.82324
,,718,2021-03-31,14:00:00,,2021-03-31 14:00:00,22.3938,26.5385,2.23199
,,719,2021-03-31,15:00:00,,2021-03-31 15:00:00,22.4205,25.9342,1.93169
,,720,2021-03-31,16:00:00,,2021-03-31 16:00:00,22.3671,24.2496,0.949241
,,721,2021-03-31,17:00:00,,2021-03-31 17:00:00,22.2656,24.8753,1.21774
,,722,2021-03-31,18:00:00,,2021-03-31 18:00:00,22.3083,23.9628,0.734387
,,723,2021-03-31,19:00:00,,2021-03-31 19:00:00,22.1695,23.9109,0.58715
,,724,2021-03-31,20:00:00,,2021-03-31 20:00:00,22.1534,23.6851,0.442224
,,725,2021-03-31,21:00:00,,2021-03-31 21:00:00,22.0306,23.917,0.473502
,,726,2021-03-31,22:00:00,,2021-03-31 22:00:00,21.9879,23.3219,0.0892388
,,727,2021-03-31,23:00:00,,2021-03-31 23:00:00,22.0306,22.4186,-0.418879
,,728,2021-04-01,00:00:00,,2021-04-01 00:00:00,21.9718,22.0432,-0.699823
,,729,2021-04-01,01:00:00,,2021-04-01 01:00:00,21.9184,20.5997,-1.66916
,,730,2021-04-01,02:00:00,,2021-04-01 02:00:00,21.9024,19.6689,-2.30962
,,731,2021-04-01,03:00:00,,2021-04-01 03:00:00,21.8757,19.0524,-2.76163
,,732,2021-04-01,04:00:00,,2021-04-01 04:00:00,21.833,18.7228,-3.03168
,,733,2021-04-01,05:00:00,,2021-04-01 05:00:00,21.833,18.2986,-3.33947
,,734,2021-04-01,06:00:00,,2021-04-01 06:00:00,21.7742,18.1338,-3.50882
,,735,2021-04-01,07:00:00,,2021-04-01 07:00:00,21.8437,18.1369,-3.44976
,,736,2021-04-01,08:00:00,,2021-04-01 08:00:00,22.0306,18.1308,-3.30136
,,737,2021-04-01,09:00:00,,2021-04-01 09:00:00,22.2816,19.1409,-2.36512
,,738,2021-04-01,10:00:00,,2021-04-01 10:00:00,21.9024,19.8215,-2.20503
,,739,2021-04-01,11:00:00,,2021-04-01 11:00:00,22.084,19.9954,-1.93648
,,740,2021-04-01,12:00:00,,2021-04-01 12:00:00,22.1427,19.5377,-2.20191
,,741,2021-04-01,13:00:00,,2021-04-01 13:00:00,22.084,18.2956,-3.13616
,,742,2021-04-01,14:00:00,,2021-04-01 14:00:00,21.9879,17.8347,-3.55691
,,743,2021-04-01,15:00:00,,2021-04-01 15:00:00,21.8917,17.0932,-4.20232
,,744,2021-04-01,16:00:00,,2021-04-01 16:00:00,21.833,16.8002,-4.47998
,,745,2021-04-01,17:00:00,,2021-04-01 17:00:00,21.833,16.4065,-4.7946
,,746,2021-04-01,18:00:00,,2021-04-01 18:00:00,21.7315,16.0769,-5.14512
,,747,2021-04-01,19:00:00,,2021-04-01 19:00:00,21.6888,15.1614,-5.95153
,,748,2021-04-01,20:00:00,,2021-04-01 20:00:00,21.7475,14.7066,-6.30349
,,749,2021-04-01,21:00:00,,2021-04-01 21:00:00,21.7208,14.4106,-6.59052
,,750,2021-04-01,22:00:00,,2021-04-01 22:00:00,21.7315,13.8766,-7.07391
,,751,2021-04-01,23:00:00,,2021-04-01 23:00:00,21.7742,13.6965,-7.20967
,,752,2021-04-02,00:00:00,,2021-04-02 00:00:00,21.7315,13.6446,-7.29281
,,753,2021-04-02,01:00:00,,2021-04-02 01:00:00,21.6888,13.4157,-7.5459
,,754,2021-04-02,02:00:00,,2021-04-02 02:00:00,21.6781,13.254,-7.71127
,,755,2021-04-02,03:00:00,,2021-04-02 03:00:00,21.6888,13.1716,-7.78344
,,756,2021-04-02,04:00:00,,2021-04-02 04:00:00,21.7475,13.0098,-7.89664
,,757,2021-04-02,05:00:00,,2021-04-02 05:00:00,21.6781,13.0404,-7.92116
,,758,2021-04-02,06:00:00,,2021-04-02 06:00:00,21.7048,12.9305,-8.00925
,,759,2021-04-02,07:00:00,,2021-04-02 07:00:00,21.6781,12.9122,-8.04857
,,760,2021-04-02,08:00:00,,2021-04-02 08:00:00,21.9291,12.7138,-8.05054
,,761,2021-04-02,09:00:00,,2021-04-02 09:00:00,22.1695,12.1859,-8.4079
,,762,2021-04-02,10:00:00,,2021-04-02 10:00:00,22.3243,11.8837,-8.60923
,,763,2021-04-02,11:00:00,,2021-04-02 11:00:00,22.3083,11.7006,-8.82077
,,764,2021-04-02,12:00:00,,2021-04-02 12:00:00,22.1962,11.8105,-8.7885
,,765,2021-04-02,13:00:00,,2021-04-02 13:00:00,22.1427,12.2652,-8.34537
,,766,2021-04-02,14:00:00,,2021-04-02 14:00:00,22.0146,12.4544,-8.24892
,,767,2021-04-02,15:00:00,,2021-04-02 15:00:00,22.0039,12.5032,-8.20694
,,768,2021-04-02,16:00:00,,2021-04-02 16:00:00,21.9451,12.5154,-8.2405
,,769,2021-04-02,17:00:00,,2021-04-02 17:00:00,21.9184,12.5002,-8.27717
,,770,2021-04-02,18:00:00,,2021-04-02 18:00:00,21.8757,12.2866,-8.53222
,,771,2021-04-02,19:00:00,,2021-04-02 19:00:00,21.817,11.9112,-8.97577
,,772,2021-04-02,20:00:00,,2021-04-02 20:00:00,21.8597,12.2347,-8.59908
,,773,2021-04-02,21:00:00,,2021-04-02 21:00:00,21.8437,12.7077,-8.12393
,,774,2021-04-02,22:00:00,,2021-04-02 22:00:00,21.8597,13.1624,-7.65747
,,775,2021-04-02,23:00:00,,2021-04-02 23:00:00,21.8437,13.4096,-7.42924
,,776,2021-04-03,00:00:00,,2021-04-03 00:00:00,21.833,13.6538,-7.20366
,,777,2021-04-03,01:00:00,,2021-04-03 01:00:00,21.817,14.0902,-6.80718
,,778,2021-04-03,02:00:00,,2021-04-03 02:00:00,21.7742,14.4656,-6.49824
,,779,2021-04-03,03:00:00,,2021-04-03 03:00:00,21.7903,14.6273,-6.34011
,,780,2021-04-03,04:00:00,,2021-04-03 04:00:00,21.7475,14.7707,-6.24658
,,781,2021-04-03,05:00:00,,2021-04-03 05:00:00,21.7742,14.9691,-6.05044
,,782,2021-04-03,06:00:00,,2021-04-03 06:00:00,21.8009,15.1034,-5.91189
,,783,2021-04-03,07:00:00,,2021-04-03 07:00:00,21.817,15.2499,-5.77226
,,784,2021-04-03,08:00:00,,2021-04-03 08:00:00,21.8009,15.4269,-5.63337
,,785,2021-04-03,09:00:00,,2021-04-03 09:00:00,21.6888,15.8938,-5.33081
,,786,2021-04-03,10:00:00,,2021-04-03 10:00:00,21.4805,16.3333,-5.13894
,,787,2021-04-03,11:00:00,,2021-04-03 11:00:00,21.5232,16.6506,-4.84976
,,788,2021-04-03,12:00:00,,2021-04-03 12:00:00,21.4538,18.1765,-3.73956
,,789,2021-04-03,13:00:00,,2021-04-03 13:00:00,21.1975,20.8011,-2.13588
,,790,2021-04-03,14:00:00,,2021-04-03 14:00:00,21.4805,20.8194,-1.88869
,,791,2021-04-03,15:00:00,,2021-04-03 15:00:00,21.1975,20.1328,-2.57753
,,792,2021-04-03,16:00:00,,2021-04-03 16:00:00,20.9464,19.8215,-2.99521
,,793,2021-04-03,17:00:00,,2021-04-03 17:00:00,20.861,24.7013,-0.0700781
,,794,2021-04-03,18:00:00,,2021-04-03 18:00:00,20.8343,26.1082,0.672949
,,795,2021-04-03,19:00:00,,2021-04-03 19:00:00,20.7061,26.804,0.928531
,,796,2021-04-03,20:00:00,,2021-04-03 20:00:00,20.6367,27.2557,1.10142
,,797,2021-04-03,21:00:00,,2021-04-03 21:00:00,20.5512,27.4479,1.12595
,,798,2021-04-03,22:00:00,,2021-04-03 22:00:00,20.4925,27.4479,1.07555
,,799,2021-04-03,23:00:00,,2021-04-03 23:00:00,20.3803,27.7928,1.15299
,,800,2021-04-04,00:00:00,,2021-04-04 00:00:00,20.3002,28.0919,1.23315
,,801,2021-04-04,01:00:00,,2021-04-04 01:00:00,20.2148,28.629,1.42358
,,802,2021-04-04,02:00:00,,2021-04-04 02:00:00,20.0759,28.8273,1.40011
,,803,2021-04-04,03:00:00,,2021-04-04 03:00:00,20.0172,28.867,1.36859
,,804,2021-04-04,04:00:00,,2021-04-04 04:00:00,19.905,28.9738,1.32324
,,805,2021-04-04,05:00:00,,2021-04-04 05:00:00,19.889,28.8975,1.27266
,,806,2021-04-04,06:00:00,,2021-04-04 06:00:00,19.8302,28.8853,1.21605
,,807,2021-04-04,07:00:00,,2021-04-04 07:00:00,19.8463,29.16,1.36178
,,808,2021-04-04,08:00:00,,2021-04-04 08:00:00,20.1293,29.1386,1.59617
,,809,2021-04-04,09:00:00,,2021-04-04 09:00:00,20.7755,28.8945,2.03645
,,810,2021-04-04,10:00:00,,2021-04-04 10:00:00,21.0693,27.7012,1.69877
,,811,2021-04-04,11:00:00,,2021-04-04 11:00:00,21.1387,26.45,1.11347
,,812,2021-04-04,12:00:00,,2021-04-04 12:00:00,21.0853,26.0258,0.843153
,,813,2021-04-04,13:00:00,,2021-04-04 13:00:00,20.9998,26.0044,0.758901
,,814,2021-04-04,14:00:00,,2021-04-04 14:00:00,21.0159,26.4286,0.997317
,,815,2021-04-04,15:00:00,,2021-04-04 15:00:00,20.9197,25.4856,0.411448
,,816,2021-04-04,16:00:00,,2021-04-04 16:00:00,20.9037,25.3941,0.34804
,,817,2021-04-04,17:00:00,,2021-04-04 17:00:00,20.877,24.7013,-0.0564969
,,818,2021-04-04,18:00:00,,2021-04-04 18:00:00,20.6207,23.154,-1.16055
,,819,2021-04-04,19:00:00,,2021-04-04 19:00:00,20.1881,24.5335,-0.734096
,,820,2021-04-04,20:00:00,,2021-04-04 20:00:00,20.4498,25.4887,0.013259
,,821,2021-04-04,21:00:00,,2021-04-04 21:00:00,20.3536,25.864,0.13311
,,822,2021-04-04,22:00:00,,2021-04-04 22:00:00,20.2575,25.9739,0.109658
,,823,2021-04-04,23:00:00,,2021-04-04 23:00:00,20.172,25.9861,0.0432646
,,824,2021-04-05,00:00:00,,2021-04-05 00:00:00,20.1026,25.9648,-0.027291
,,825,2021-04-05,01:00:00,,2021-04-05 01:00:00,20.0439,25.8305,-0.148827
,,826,2021-04-05,02:00:00,,2021-04-05 02:00:00,20.0599,25.8579,-0.120531
,,827,2021-04-05,03:00:00,,2021-04-05 03:00:00,19.9317,25.2079,-0.579715
,,828,2021-04-05,04:00:00,,2021-04-05 04:00:00,19.873,24.9668,-0.761418
,,829,2021-04-05,05:00:00,,2021-04-05 05:00:00,19.8463,25.0248,-0.752308
,,830,2021-04-05,06:00:00,,2021-04-05 06:00:00,19.8196,25.037,-0.768309
,,831,2021-04-05,07:00:00,,2021-04-05 07:00:00,19.889,25.2781,-0.57788
,,832,2021-04-05,08:00:00,,2021-04-05 08:00:00,20.2415,24.9638,-0.4502
,,833,2021-04-05,09:00:00,,2021-04-05 09:00:00,20.7061,24.4358,-0.350053
,,834,2021-04-05,10:00:00,,2021-04-05 10:00:00,20.9304,24.2527,-0.263683
,,835,2021-04-05,11:00:00,,2021-04-05 11:00:00,20.9892,24.2069,-0.239995
,,836,2021-04-05,12:00:00,,2021-04-05 12:00:00,20.7221,24.5457,-0.274783
,,837,2021-04-05,13:00:00,,2021-04-05 13:00:00,20.3964,24.8844,-0.362491
,,838,2021-04-05,14:00:00,,2021-04-05 14:00:00,20.0866,25.0431,-0.538139
,,839,2021-04-05,15:00:00,,2021-04-05 15:00:00,19.905,25.3361,-0.532803
,,840,2021-04-05,16:00:00,,2021-04-05 16:00:00,19.9638,25.7816,-0.243155
,,841,2021-04-05,17:00:00,,2021-04-05 17:00:00,20.1026,26.2913,0.145133
,,842,2021-04-05,18:00:00,,2021-04-05 18:00:00,19.889,27.1397,0.401276
,,843,2021-04-05,19:00:00,,2021-04-05 19:00:00,20.0172,27.6921,0.790482
,,844,2021-04-05,20:00:00,,2021-04-05 20:00:00,20.156,28.0552,1.09093
,,845,2021-04-05,21:00:00,,2021-04-05 21:00:00,20.172,28.4794,1.31371
,,846,2021-04-05,22:00:00,,2021-04-05 22:00:00,20.1881,28.8029,1.48508
,,847,2021-04-05,23:00:00,,2021-04-05 23:00:00,20.1453,28.8762,1.48365
,,848,2021-04-06,00:00:00,,2021-04-06 00:00:00,20.172,29.1966,1.66087
,,849,2021-04-06,01:00:00,,2021-04-06 01:00:00,20.1453,29.6239,1.841
,,850,2021-04-06,02:00:00,,2021-04-06 02:00:00,20.1026,29.7368,1.85727
,,851,2021-04-06,03:00:00,,2021-04-06 03:00:00,20.0439,28.9403,1.42699
,,852,2021-04-06,04:00:00,,2021-04-06 04:00:00,20.0011,27.4846,0.672371
,,853,2021-04-06,05:00:00,,2021-04-06 05:00:00,19.9905,26.5904,0.205484
,,854,2021-04-06,06:00:00,,2021-04-06 06:00:00,20.0011,25.6809,-0.26516
,,855,2021-04-06,07:00:00,,2021-04-06 07:00:00,20.0011,24.8447,-0.719783
,,856,2021-04-06,08:00:00,,2021-04-06 08:00:00,20.4391,23.2731,-1.24342
,,857,2021-04-06,09:00:00,,2021-04-06 09:00:00,20.7488,21.7624,-1.89708
,,858,2021-04-06,10:00:00,,2021-04-06 10:00:00,20.861,21.1826,-2.16969
