"Plot Title: 20881726"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20881726, SEN S/N: 20881726)","Intensity, lum/ft² (LGR S/N: 20881726, SEN S/N: 20881726)","Coupler Detached (LGR S/N: 20881726)","Coupler Attached (LGR S/N: 20881726)","Host Connected (LGR S/N: 20881726)","Stopped (LGR S/N: 20881726)","End Of File (LGR S/N: 20881726)"
1,06/30/21 01:09:01  PM,22.908,0.0,,,,,
2,06/30/21 01:09:03  PM,,,Logged,,,,
3,06/30/21 02:09:01  PM,22.621,112.0,,,,,
4,06/30/21 03:09:01  PM,22.333,116.0,,,,,
5,06/30/21 04:09:01  PM,22.525,95.0,,,,,
6,06/30/21 05:09:01  PM,22.429,91.0,,,,,
7,06/30/21 06:09:01  PM,22.621,92.0,,,,,
8,06/30/21 07:09:01  PM,22.525,90.0,,,,,
9,06/30/21 08:09:01  PM,22.621,92.0,,,,,
10,06/30/21 09:09:01  PM,22.621,95.0,,,,,
11,06/30/21 10:09:01  PM,22.621,90.0,,,,,
12,06/30/21 11:09:01  PM,22.621,82.0,,,,,
13,07/01/21 12:09:01  AM,22.525,84.0,,,,,
14,07/01/21 01:09:01  AM,22.525,91.0,,,,,
15,07/01/21 02:09:01  AM,22.525,86.0,,,,,
16,07/01/21 03:09:01  AM,22.525,86.0,,,,,
17,07/01/21 04:09:01  AM,22.525,92.0,,,,,
18,07/01/21 05:09:01  AM,22.429,86.0,,,,,
19,07/01/21 06:09:01  AM,22.525,91.0,,,,,
20,07/01/21 07:09:01  AM,22.525,89.0,,,,,
21,07/01/21 08:09:01  AM,22.525,93.0,,,,,
22,07/01/21 09:09:01  AM,22.429,86.0,,,,,
23,07/01/21 10:09:01  AM,22.429,89.0,,,,,
24,07/01/21 11:09:01  AM,22.333,89.0,,,,,
25,07/01/21 12:09:01  PM,22.333,93.0,,,,,
26,07/01/21 01:09:01  PM,22.333,95.0,,,,,
27,07/01/21 02:09:01  PM,22.429,93.0,,,,,
28,07/01/21 03:09:01  PM,22.525,88.0,,,,,
29,07/01/21 04:09:01  PM,22.429,89.0,,,,,
30,07/01/21 05:09:01  PM,22.525,87.0,,,,,
31,07/01/21 06:09:01  PM,22.525,86.0,,,,,
